index,sentence,true_tags,predicted_tags,true_entities,predicted_entities
2409,"Ġ Ċ Ċ Ab bott , ĠB alsh aw , ĠB orth wick , ĠA ĠBrown , ĠCh uter , ĠCohen , ĠCor ry , ĠCu eto , ĠDawson , ĠEllis , ĠFlat man , ĠG om ars all , ĠGreen ing , ĠGreenwood , ĠG rew cock , ĠHaz ell , ĠHill , ĠHodg son , ĠKay , ĠKing , ĠLew sey , ĠMoody , ĠNoon , ĠPaul , ĠRobinson , ĠR ownt ree , ĠShaw , ĠSimpson - Daniel , ĠThompson , ĠT ind all , ĠT itter rell , ĠVick ery , ĠV y v yan , ĠWhite , ĠWilkinson , ĠJ ĠW ors ley , ĠM ĠW ors ley .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O B-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE O B-ATHLETE O B-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE O B-ATHLETE O B-ATHLETE O B-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE O B-ATHLETE O B-ATHLETE I-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE O B-ATHLETE O B-ATHLETE I-ATHLETE O B-ATHLETE O B-ATHLETE O B-ATHLETE I-ATHLETE O B-ATHLETE O B-ATHLETE O B-ATHLETE O B-ATHLETE O B-ATHLETE I-ATHLETE I-ATHLETE O B-ATHLETE O B-ATHLETE I-ATHLETE I-ATHLETE O B-ATHLETE O B-ATHLETE I-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O B-ATHLETE O B-ATHLETE O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O,[],"[('ATHLETE', 3, 4), ('ATHLETE', 6, 8), ('ATHLETE', 10, 12), ('ATHLETE', 14, 15), ('ATHLETE', 17, 18), ('ATHLETE', 20, 20), ('ATHLETE', 22, 23), ('ATHLETE', 25, 26), ('ATHLETE', 28, 28), ('ATHLETE', 30, 30), ('ATHLETE', 32, 33), ('ATHLETE', 35, 38), ('ATHLETE', 40, 41), ('ATHLETE', 43, 43), ('ATHLETE', 45, 47), ('ATHLETE', 49, 50), ('ATHLETE', 52, 52), ('ATHLETE', 54, 55), ('ATHLETE', 57, 57), ('ATHLETE', 59, 59), ('ATHLETE', 61, 62), ('ATHLETE', 64, 64), ('ATHLETE', 66, 66), ('ATHLETE', 68, 68), ('ATHLETE', 70, 70), ('ATHLETE', 72, 74), ('ATHLETE', 76, 76), ('ATHLETE', 78, 80), ('ATHLETE', 82, 82), ('ATHLETE', 84, 86), ('ATHLETE', 88, 90), ('ATHLETE', 92, 93), ('ATHLETE', 95, 98), ('ATHLETE', 100, 100), ('ATHLETE', 102, 102), ('ATHLETE', 104, 107), ('ATHLETE', 109, 112)]"
2410,"Ġ Ċ Ċ B ark ley , ĠBe att ie , ĠChrist ophers , ĠL ĠDe acon , ĠFor re ster , ĠC ĠJones , ĠPalmer , ĠRe es , ĠSheridan , ĠSkinner , ĠSmith , ĠStevens , ĠT ait , ĠVoy ce .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O B-ATHLETE I-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE O B-ATHLETE O B-ATHLETE I-ATHLETE O B-ATHLETE O B-ATHLETE O B-ATHLETE O B-ATHLETE O B-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE O,[],"[('ATHLETE', 3, 5), ('ATHLETE', 7, 9), ('ATHLETE', 11, 12), ('ATHLETE', 14, 16), ('ATHLETE', 18, 20), ('ATHLETE', 22, 23), ('ATHLETE', 25, 25), ('ATHLETE', 27, 28), ('ATHLETE', 30, 30), ('ATHLETE', 32, 32), ('ATHLETE', 34, 34), ('ATHLETE', 36, 36), ('ATHLETE', 38, 39), ('ATHLETE', 41, 42)]"
2411,"Ġ Ċ Ċ D ow son , ĠH augh ton , ĠM ony e , ĠRo ques , ĠP ĠSand erson .",O O O O O O O O O O O O O O O O O O O O O O,O O O B-ATHLETE I-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE I-ATHLETE O,[],"[('ATHLETE', 3, 5), ('ATHLETE', 7, 9), ('ATHLETE', 11, 13), ('ATHLETE', 15, 16), ('ATHLETE', 18, 20)]"
2412,ĠG iggs Ġhanded ĠWales Ġleading Ġrole Ċ Ċ Ryan ĠG iggs Ġwill Ġcaptain ĠWales Ġas Ġhe Ġwins Ġhis Ġ50 th Ġcap Ġin ĠWednesday 's Ġfriendly Ġagainst ĠHungary Ġin ĠCardiff .,O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O,B-ATHLETE I-ATHLETE O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O,"[('ATHLETE', 8, 10)]","[('ATHLETE', 0, 1), ('ATHLETE', 8, 10)]"
2413,"Ġ Ċ Ċ John ĠTosh ack , Ġin Ġhis Ġfirst Ġgame Ġas Ġcoach Ġafter Ġsucceeding ĠMark ĠHughes , Ġadmits Ġhe Ġis Ġsurprised Ġthat ĠG iggs Ġhas Ġonly Ġjust Ġreached Ġthe Ġlandmark . Ġ""",O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O B-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O,O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O B-ATHLETE I-ATHLETE O O O O O O B-ATHLETE I-ATHLETE O O O O O O O O,"[('ATHLETE', 3, 5), ('ATHLETE', 15, 16)]","[('ATHLETE', 3, 5), ('ATHLETE', 15, 16), ('ATHLETE', 23, 24)]"
2414,"ĠWith Ġthe Ġgames Ġhe 's Ġplayed Ġfor ĠUnited , Ġproportion ately Ġit Ġdoesn 't Ġseem Ġthat Ġmany Ġfor ĠWales ,"" ĠTosh ack Ġsaid . Ġ""",O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O O O O O O O O O O O O O B-ATHLETE I-ATHLETE O O O,[],"[('ATHLETE', 20, 21)]"
2416,"ĠG iggs Ġadmits Ġhe Ġhad Ġbriefly Ġconsidered Ġretirement Ġfrom Ġthe Ġinternational Ġgame , Ġbut Ġis Ġnow Ġtarget ting Ġplaying Ġfor ĠWales Ġin Ġthe Ġ2008 ĠEuropean ĠChampionships .",O O O O O O O O O O O O O O O O O O O O O O O O O O O,B-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O O O,[],"[('ATHLETE', 0, 1)]"
2417,"ĠThe ĠManchester ĠUnited Ġwing Ġrevealed Ġhow Ġclub Ġmanager ĠSir ĠAlex ĠFerguson Ġtalked Ġhim Ġinto Ġextending Ġhis ĠWales Ġcareer . Ġ""",O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O,O O O O O O O O B-BUSINESS-EXECUTIVE-MANAGER B-ATHLETE I-ATHLETE O O O O O O O O O,"[('ATHLETE', 8, 10)]","[('BUSINESS-EXECUTIVE-MANAGER', 8, 8), ('ATHLETE', 9, 10)]"
2418,"ĠI Ġbriefly Ġdiscussed Ġmy Ġinternational Ġfuture Ġwith ĠSir ĠAlex , Ġbut Ġhe Ġurged Ġme Ġto Ġcarry Ġon ,"" ĠG iggs Ġsaid . Ġ""",O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O B-ATHLETE O O O O O O O O O B-ATHLETE I-ATHLETE O O O,[],"[('ATHLETE', 8, 8), ('ATHLETE', 18, 19)]"
2421,Ġ Ċ Ċ G iggs Ġadmits Ġhe Ġwas Ġwa ver ing Ġand Ġconsidering Ġjoining Ġthe Ġlikes Ġof Ġformer ĠWales Ġsk ipper ĠGary ĠSpeed Ġand ĠUnited Ġteam - mate ĠPaul ĠSch oles Ġin Ġcommitting Ġthe Ġremaining Ġyears Ġof Ġhis Ġcareer Ġto Ġclub Ġfootball .,O O O O O O O O O O O O O O O O O O O O O B-ATHLETE I-ATHLETE O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O,O O O B-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O B-ATHLETE I-ATHLETE O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O,"[('ATHLETE', 21, 22), ('ATHLETE', 28, 30)]","[('ATHLETE', 3, 4), ('ATHLETE', 21, 22), ('ATHLETE', 28, 30)]"
2422,ĠBut ĠG iggs Ġis Ġnow Ġfoc ussed Ġon Ġmaking Ġthe ĠTosh ack Ġera Ġeven Ġmore Ġsuccessful Ġthan Ġthe Ġtime ĠHughes Ġspent Ġat Ġthe Ġhelm .,O O O O O O O O O O O O O O O O O O O O O O O O O,O O B-ATHLETE O O O O O O O B-ATHLETE I-ATHLETE O O O O O O O B-BUSINESS-EXECUTIVE-MANAGER O O O O O,[],"[('ATHLETE', 2, 2), ('ATHLETE', 10, 11), ('BUSINESS-EXECUTIVE-MANAGER', 19, 19)]"
2424,"ĠWith ĠG iggs Ġleading ĠWales Ġout Ġagainst ĠHungary , Ġthere Ġis Ġevery Ġchance Ġthat Ġhe Ġwill Ġbecome Ġthe Ġpermanent Ġsuccessor Ġto ĠSpeed .",O O O O O O O O O O O O O O O O O O O O O O O,O B-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O,[],"[('ATHLETE', 1, 2)]"
2425,"ĠHowever , ĠTosh ack Ġrefused Ġto Ġreveal Ġwhether Ġhe Ġsees ĠG iggs Ġas Ġa Ġlong - term Ġoption . Ġ""",O O O O O O O O O O O O O O O O O O O O,O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O B-ATHLETE I-ATHLETE O O O O O O O O,[],"[('PUBLIC-FIGURE', 2, 3), ('ATHLETE', 10, 11)]"
2426,"ĠFor Ġthis Ġparticular Ġgame ĠI Ġthink Ġit Ġis Ġappropriate Ġthat ĠRyan ĠG iggs Ġwill Ġbe Ġcaptain , Ġit 's Ġhis Ġ50 th Ġcap Ġand Ġhe 's Ġknown Ġfor Ġsome Ġtime Ġabout Ġthat ,"" ĠTosh ack Ġsaid .",O O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O O B-PUBLIC-FIGURE O O,"[('ATHLETE', 10, 12)]","[('ATHLETE', 10, 12), ('PUBLIC-FIGURE', 34, 34)]"
2427,"ĠOn ĠWednesday Ġnight ĠTosh ack Ġtakes Ġcharge Ġof Ġhis Ġfirst Ġmatch Ġsince Ġreplacing ĠHughes , Ġand ĠG iggs Ġsaid : Ġ"" It 's Ġmy Ġ50 th Ġcap Ġand ĠI Ġam Ġlooking Ġforward Ġto Ġit , Ġand ĠI Ġhope Ġto Ġplay Ġa Ġlot Ġmore Ġtimes Ġfrom Ġhere Ġon Ġin . Ġ""",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O B-ATHLETE I-ATHLETE O O O O O O O O B-ATHLETE O O B-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],"[('ATHLETE', 3, 4), ('ATHLETE', 13, 13), ('ATHLETE', 16, 17)]"
2431,"ĠThe Ġway ĠJohn Ġis Ġlooking Ġat Ġthings , Ġhe Ġis Ġaiming Ġto Ġbuild Ġhis Ġside Ġaround Ġthe Ġexperienced Ġl ads Ġright Ġup Ġto Ġthe Ġnext Ġtournament , Ġthe ĠEuro Ġ2006 Ġevent . Ġ""",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O B-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],"[('PUBLIC-FIGURE', 2, 2)]"
2432,"ĠI Ġhave Ġtold ĠJohn ĠI Ġwill Ġbe Ġaround Ġfor Ġthe Ġnext ĠEuropean Ġtournament , Ġby Ġthen ĠI Ġwill Ġbe Ġ35 Ġso Ġhopefully ĠI Ġwill Ġstill Ġbe Ġokay . Ġ""",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O B-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O O O O O O,[],"[('PUBLIC-FIGURE', 3, 3)]"
2434,"ĠG iggs ' Ġown Ġpersonal Ġfuture Ġat ĠOld ĠTrafford Ġis Ġstill Ġup Ġin Ġthe Ġair Ġas Ġhe Ġhas Ġyet Ġto Ġreach Ġagreement Ġon Ġa Ġnew Ġcontract , Ġwith ĠManchester ĠUnited Ġoffering Ġone Ġextra Ġyear Ġand ĠG iggs Ġseeking Ġtwo . Ġ""",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,B-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-ATHLETE I-ATHLETE O O O O,[],"[('ATHLETE', 0, 1), ('ATHLETE', 35, 36)]"
2435,"ĠI Ġhave Ġput Ġthe Ġcontract Ġthing Ġto Ġthe Ġback Ġof Ġmy Ġmind Ġat Ġthe Ġmoment ,"" Ġsaid ĠG iggs . Ġ""",O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O O O O O O O O O O B-ATHLETE I-ATHLETE O O,[],"[('ATHLETE', 17, 18)]"
2439,"ĠWe Ġhave Ġmassive Ġgames Ġcoming Ġup : ĠManchester ĠCity Ġthis Ġweek , Ġthen Ġthe ĠEverton Ġcup Ġtie , Ġfollowed Ġby ĠAC ĠMilan Ġin Ġthe ĠChampions ĠLeague , Ġand Ġmy Ġfirst ĠWales Ġgame Ġunder ĠJohn ĠTosh ack , Ġso Ġit 's Ġan Ġimportant Ġtime .""",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,"[('ATHLETE', 33, 35)]",[]
2441,"ĠBy Ġthen Ġphones Ġwill Ġbe Ġprinted Ġdirectly Ġon Ġto Ġwrists , Ġor Ġother Ġparts Ġof Ġthe Ġbody , Ġsays ĠIan ĠPearson , ĠBT 's Ġresident Ġfut uro log ist .",O O O O O O O O O O O O O O O O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O,O O O O O O O O O O O O O O O O O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O,"[('AUTHOR-WRITER', 19, 20)]","[('BUSINESS-EXECUTIVE-MANAGER', 19, 20)]"
2443,ĠMr ĠPearson Ġdoes Ġnot Ġhave Ġa Ġcrystal Ġball .,O O O O O O O O O,O B-PUBLIC-FIGURE O O O O O O O,[],"[('PUBLIC-FIGURE', 1, 1)]"
2451,"Ġ Ċ Ċ So ĠMP 3 Ġplayers Ġ- Ġthe Ġmass Ġgadget Ġof Ġthe Ġmoment Ġ- Ġwill Ġdisappear Ġand Ġinstead Ġbecome Ġintegrated Ġinto Ġone 's Ġclothing , Ġsays ĠMr ĠPearson . Ġ""",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PUBLIC-FIGURE O O,[],"[('PUBLIC-FIGURE', 28, 28)]"
2456,"ĠIf Ġtechnology Ġis Ġgoing Ġto Ġbe Ġincreasingly Ġpart Ġof Ġclothing , Ġjew ellery , Ġand Ġskin , Ġthere Ġneeds Ġto Ġbe Ġsome Ġserious Ġthinking Ġabout Ġwhat Ġit Ġmeans Ġfor Ġus Ġas Ġhumans , Ġsays ĠBaron ess ĠSusan ĠGreen field .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O,"[('PUBLIC-FIGURE', 34, 38)]","[('PUBLIC-FIGURE', 36, 38)]"
2470,ĠBut ĠBaron ess ĠGreen field Ġis Ġconcerned Ġabout Ġhow Ġfar Ġthis Ġmore Ġpersonal Ġcontact Ġwith Ġtechnology Ġmight Ġaffect Ġour Ġvery Ġbeing .,O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O,O O O B-POLITICIAN B-ATHLETE O O O O O O O O O O O O O O O O O,"[('PUBLIC-FIGURE', 1, 4)]","[('POLITICIAN', 3, 3), ('ATHLETE', 4, 4)]"
2472,"ĠMr ĠPearson Ġpicks Ġup Ġthe Ġtheme , Ġpointing Ġout Ġthere Ġare Ġa Ġlot Ġof Ġissues Ġhumans Ġhave Ġto Ġiron Ġout Ġbefore Ġwe Ġbecome Ġ"" cy borg ian "".",O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O B-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O O O O O O O,[],"[('PUBLIC-FIGURE', 1, 1)]"
2478,"ĠWe Ġcannot Ġarrog antly Ġassume Ġthat Ġthe Ġhuman Ġbrain Ġwill Ġnot Ġchange Ġwith Ġthis ,"" Ġwarns ĠBaron ess ĠGreen field .",O O O O O O O O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O,O O O O O O O O O O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O,"[('PUBLIC-FIGURE', 16, 19)]","[('PUBLIC-FIGURE', 18, 19)]"
2483,ĠMusical Ġfuture Ġfor Ġphones Ċ Ċ An alyst ĠBill ĠThompson Ġhas Ġseen Ġthe Ġfuture Ġand Ġit Ġis Ġin Ġhis Ġson 's Ġhands .,O O O O O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O O,O O O O O O O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O,"[('AUTHOR-WRITER', 8, 9)]","[('MUSICIAN', 8, 9)]"
2489,"ĠBy Ġcontrast Ġthe Ġconfusing Ġmenus , Ġcomplicated Ġkeyboard Ġand Ġtruly Ġirritating Ġuser Ġinterface Ġof ĠMax 's Ġ3 G Ġphone Ġsimply Ġget Ġin Ġthe Ġway , Ġand ĠI Ġdid Ġnot Ġsee Ġmuch Ġvalue Ġin Ġthe Ġpaid - for Ġservices , Ġespecially Ġthe Ġlimited Ġweb Ġaccess .",O O O O O O O O O O O O O O B-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,"[('PUBLIC-FIGURE', 14, 14)]",[]
2491,"Ġ Ċ Ċ But Ġthen ĠMax Ġstarted Ġplaying , Ġand ĠI Ġrealised ĠI Ġwas Ġmissing Ġthe Ġpoint Ġentirely .",O O O O O B-PUBLIC-FIGURE O O O O O O O O O O O O O,O O O O O B-ACTOR-DIRECTOR O O O O O O O O O O O O O,"[('PUBLIC-FIGURE', 5, 5)]","[('ACTOR-DIRECTOR', 5, 5)]"
2494,"ĠMax Ġwas Ġcompletely Ġcapt ivated , Ġand ĠI Ġwas Ġintrigued Ġto Ġdiscover Ġthat ĠI Ġhad Ġnearly Ġmissed Ġthe Ġnext Ġstage Ġof Ġthe Ġnetwork Ġrevolution .",B-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O O O O O,B-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O O,"[('PUBLIC-FIGURE', 0, 0)]","[('ATHLETE', 0, 0)]"
2533,ĠMr ĠFoster Ġand ĠMr ĠTre acy Ġget Ġthe Ġchance Ġto Ġattend Ġthe ĠWorld ĠTour Ġas Ġmembers Ġof Ġthe ĠUK 's ĠFour - Kings Ġgaming Ġclan .,O O O O O O O O O O O O O O O O O O O O O O O O O O,O B-PUBLIC-FIGURE O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O O O O O,[],"[('PUBLIC-FIGURE', 1, 1), ('BUSINESS-EXECUTIVE-MANAGER', 4, 5)]"
2535,ĠThe Ġbest Ġeight Ġplayers Ġmet Ġface - to - face Ġin Ġa Ġspecial Ġelimination Ġevent Ġin Ġlate ĠDecember Ġwhere ĠMr ĠFoster Ġand ĠMr ĠTr acey Ġproved Ġtheir Ġprowess Ġat ĠPain killer .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O O O O O O O O O O O O O B-PUBLIC-FIGURE O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O,[],"[('PUBLIC-FIGURE', 20, 20), ('PUBLIC-FIGURE', 23, 24)]"
2540,"ĠJackson Ġfilm Ġ' absolute Ġdisaster ' Ċ Ċ A ĠPR Ġexpert Ġhas Ġtold Ġthe ĠMichael ĠJackson Ġchild Ġabuse Ġtrial Ġthat Ġthe ĠTV Ġdocumentary Ġat Ġthe Ġheart Ġof Ġthe Ġcase Ġwas Ġan Ġ"" absolute Ġdisaster "".",O O O O O O O O O O O O O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O,B-MUSICIAN O O O O O O O O O O O O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O,"[('MUSICIAN', 14, 15)]","[('MUSICIAN', 0, 0), ('MUSICIAN', 14, 15)]"
2541,"Ġ Ċ Ċ Ann ĠK ite Ġtold Ġthe Ġcourt Ġin Ġthe ĠCaliforn ian Ġtown Ġof ĠSanta ĠMaria Ġshe Ġwas Ġhired Ġto Ġ"" c risis Ġmanage "" Ġthe Ġfallout Ġafter Ġthe Ġprogramme Ġhad Ġaired Ġin Ġ2003 .",O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,"[('BUSINESS-EXECUTIVE-MANAGER', 3, 5)]","[('PUBLIC-FIGURE', 3, 5)]"
2542,"ĠJur ors Ġsaw Ġthe Ġfilm , Ġin Ġwhich Ġthe Ġpop Ġstar Ġheld Ġhands Ġwith Ġthe Ġalleged Ġvictim , Ġon ĠTuesday .",O O O O O O O O O O O O O O O O O O O O O,B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O O O,[],"[('ACTOR-DIRECTOR', 0, 1)]"
2543,ĠMr ĠJackson Ġdenies Ġ10 Ġcharges Ġof Ġchild Ġabuse Ġand Ġfalse Ġimprisonment .,O O O O O O O O O O O O,O B-MUSICIAN O O O O O O O O O O,[],"[('MUSICIAN', 1, 1)]"
2545,Ġ Ċ Ċ Ms ĠK ite Ġsuggested ĠJackson 's Ġassociates Ġhad Ġbeen Ġintent Ġon Ġlaunching Ġa Ġsmear Ġcampaign Ġagainst Ġthe Ġaccuser 's Ġfamily Ġafter Ġthe Ġairing Ġof ĠMartin ĠBash ir 's Ġfilm ĠLiving Ġwith ĠMichael ĠJackson .,O O O O O O O O O O O O O O O O O O O O O O O O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O O B-MUSICIAN I-MUSICIAN O,O O O O B-POLITICIAN I-POLITICIAN O B-MUSICIAN O O O O O O O O O O O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O,"[('AUTHOR-WRITER', 27, 29), ('MUSICIAN', 34, 35)]","[('POLITICIAN', 4, 5), ('MUSICIAN', 7, 7), ('ACTOR-DIRECTOR', 27, 30), ('ACTOR-DIRECTOR', 34, 35)]"
2546,"ĠShe Ġtold Ġthe Ġcourt Ġthat Ġin Ġthe Ġaftermath Ġof Ġthe Ġbroadcast , Ġa ĠJackson Ġlawyer Ġhad Ġtold Ġher Ġthe Ġboy 's Ġmother Ġwould Ġbe Ġmade Ġto Ġlook Ġlike Ġa Ġ"" cr ack Ġwhore "".",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O O O O O O B-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O O O O,[],"[('ACTOR-DIRECTOR', 13, 13)]"
2547,"ĠJackson 's Ġdefence Ġquestioned ĠMs ĠK ite 's Ġcredibility , Ġpointing Ġthat Ġshe Ġworked Ġfor Ġthe Ġsinger 's Ġteam Ġfor Ġless Ġthan Ġa Ġweek Ġbefore Ġbeing Ġfired , Ġand Ġhad Ġnever Ġmet Ġor Ġspoken Ġto Ġthe Ġstar .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,B-MUSICIAN O O O O B-POLITICIAN I-POLITICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],"[('MUSICIAN', 0, 0), ('POLITICIAN', 5, 6)]"
2548,"Ġ Ċ Ċ Ms ĠK ite Ġsaid Ġshe Ġreceived Ġa Ġphone Ġcall Ġon Ġ13 ĠFebruary Ġ2003 Ġfrom Ġa ĠJackson Ġassociate , ĠMarc ĠSch aff el , Ġwho Ġsaid Ġthe Ġboy Ġand Ġhis Ġfamily Ġhad Ġleft Ġthe ĠNever land Ġranch Ġwhere Ġthey Ġhad Ġbeen Ġstaying .",O O O O O O O O O O O O O O O O O O O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O O O O O,O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O B-MUSICIAN O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O,"[('BUSINESS-EXECUTIVE-MANAGER', 21, 24)]","[('PUBLIC-FIGURE', 4, 5), ('MUSICIAN', 18, 18), ('PUBLIC-FIGURE', 21, 24)]"
