sub_category,sentence,ner_entities
Theatre,"According to pundits, the film has overtaken previous favourite The Aviator, with Eastwood also tipped to take the best director award.","[{""text"": ""Eastwood"", ""label"": ""ACTOR-DIRECTOR""}]"
Theatre,Its star Hilary Swank is favourite to win best actress while Jamie Foxx is tipped to win best actor for Ray.,"[{""text"": ""Hilary Swank"", ""label"": ""ACTOR-DIRECTOR""}, {""text"": ""Jamie Foxx"", ""label"": ""ACTOR-DIRECTOR""}]"
Theatre,"The Aviator has scored a best director nomination for Martin Scorsese, who has never won an Oscar, while stars Leonardo DiCaprio and Cate Blanchett are both nominated for acting Oscars.","[{""text"": ""Martin Scorsese"", ""label"": ""ACTOR-DIRECTOR""}, {""text"": ""Leonardo DiCaprio"", ""label"": ""ACTOR-DIRECTOR""}, {""text"": ""Cate Blanchett"", ""label"": ""ACTOR-DIRECTOR""}]"
Theatre,"""If you look at the Oscars race, The Aviator should be ahead,"" said awards pundit Tom O'Neil.","[{""text"": ""Tom O'Neil"", ""label"": ""PUBLIC-FIGURE""}]"
Theatre,"Anne Thompson of the Hollywood Reporter said that Million Dollar Baby was ""heart-wrenching"".","[{""text"": ""Anne Thompson"", ""label"": ""PUBLIC-FIGURE""}]"
Theatre,"In the acting categories, Foxx is regarded as almost unbeatable for his performance as Ray Charles in Ray.","[{""text"": ""Foxx"", ""label"": ""ACTOR-DIRECTOR""}, {""text"": ""Ray Charles"", ""label"": ""MUSICIAN""}]"
Theatre,"""The performance is based on a real person who was a showbusiness hero with a handicap, who recently died,"" O'Neil said.","[{""text"": ""O'Neil"", ""label"": ""PUBLIC-FIGURE""}]"
Theatre,Hilary Swank is the favourite to win best actress for the second time in six years.,"[{""text"": ""Hilary Swank"", ""label"": ""ACTOR-DIRECTOR""}]"
Theatre,"In the supporting categories, Cate Blanchett is tipped to win for her performance as Katharine Hepburn in The Aviator, while Morgan Freeman is favourite to take home his first ever Oscar, for Million Dollar Baby.","[{""text"": ""Cate Blanchett"", ""label"": ""ACTOR-DIRECTOR""}, {""text"": ""Katharine Hepburn"", ""label"": ""ACTOR-DIRECTOR""}, {""text"": ""Morgan Freeman"", ""label"": ""ACTOR-DIRECTOR""}]"
Politics,"He called it his ""masochism strategy"" in the run-up to the Iraq war and now Tony Blair has signed up for another dose of pain.","[{""text"": ""Tony Blair"", ""label"": ""POLITICIAN""}]"
Politics,Mr Blair used the tactic before the Iraq war to try to show he really was engaging with public concerns and you can expect to see it much more in the run-up to the election.,"[{""text"": ""Blair"", ""label"": ""POLITICIAN""}]"
Politics,Tony Blair himself has said people complain he does not listen.,"[{""text"": ""Tony Blair"", ""label"": ""POLITICIAN""}]"
Politics,Mr Blair's latest bout of flagellation came with a series of questions sessions on Five television throughout Wednesday.,"[{""text"": ""Blair"", ""label"": ""POLITICIAN""}]"
Politics,"The trouble began on the Wright Stuff show, with Maria Hutchings marching up to him, saying ""Tony, that's rubbish"" as she tried to complain about her autistic son's school being threatened with closure.","[{""text"": ""Maria Hutchings"", ""label"": ""PUBLIC-FIGURE""}, {""text"": ""Tony"", ""label"": ""PUBLIC-FIGURE""}]"
Politics,"A few ""don't worries"" as Mrs Hutchings was led back to the audience averted a public slanging match - he spoke to her privately after the show.","[{""text"": ""Hutchings"", ""label"": ""PUBLIC-FIGURE""}]"
Politics,"Writer Neil Coppendale, from West Sussex, asked of the Iraq war: ""Tens of thousands of innocent men, women and children died - how do you manage to sleep at night?""","[{""text"": ""Neil Coppendale"", ""label"": ""AUTHOR-WRITER""}]"
Politics,"On immigration, London teacher Diane Granger said: ""Where are you going to put everyone?""","[{""text"": ""Diane Granger"", ""label"": ""PUBLIC-FIGURE""}]"
Politics,"And can you imagine even Jeremy Paxman putting the question posed by Brighton nurse Marion Brown: ""Would you wipe somebody's backside for £5?""","[{""text"": ""Jeremy Paxman"", ""label"": ""AUTHOR-WRITER""}, {""text"": ""Brown"", ""label"": ""PUBLIC-FIGURE""}]"
Politics,Mr Blair tried to use the questioners' first names - and sometimes threw them off their stride by asking what they would do about the problems.,"[{""text"": ""Blair"", ""label"": ""POLITICIAN""}]"
Politics,"Indeed there is a danger Mr Blair simply ends up looking ""embattled"".","[{""text"": ""Blair"", ""label"": ""POLITICIAN""}]"
Politics,Conservative Michael Howard and Liberal Democrat Charles Kennedy are to be offered chances to appear in similar slots on the channel next month.,"[{""text"": ""Michael Howard"", ""label"": ""POLITICIAN""}, {""text"": ""Charles Kennedy"", ""label"": ""POLITICIAN""}]"
Politics,"James Humphreys, ex-head of corporate communications at Number 10, says the strategy shows frustration with the media.","[{""text"": ""James Humphreys"", ""label"": ""PUBLIC-FIGURE""}]"
Politics,"He must remember with gritted teeth his confrontation with Sharron Storer, the Birmingham woman who harangued him over the state of her local hospital in the 2001 election campaign.","[{""text"": ""Sharron Storer"", ""label"": ""PUBLIC-FIGURE""}]"
Politics,"""All you do is walk around and make yourself known, you don't do anything to help anybody,"" she told Mr Blair before stomping off, refusing his pleas to discuss the issue privately.","[{""text"": ""Blair"", ""label"": ""POLITICIAN""}]"
Politics,"Former Downing Street media chief Alastair Campbell has described the episode as a ""bit of a disaster"" as it meant the launch of Labour's election manifesto received little coverage.","[{""text"": ""Alastair Campbell"", ""label"": ""PUBLIC-FIGURE""}]"
Politics,"But it was seen as one of the few moments when that election campaign came alive, not least because it coincided with John Prescott's even more direct contact - when he punched an egg-throwing protester.","[{""text"": ""John Prescott's"", ""label"": ""PUBLIC-FIGURE""}]"
Politics,"The undoubted highlight of years of election phone-in shows was Margaret Thatcher discomfort on Nationwide in 1983, when viewer Diana Gould put her on the spot about the sinking of the Belgrano in the Falklands War.","[{""text"": ""Margaret Thatcher"", ""label"": ""POLITICIAN""}, {""text"": ""Diana Gould"", ""label"": ""AUTHOR-WRITER""}]"
Politics,John Major reaped the benefits of street campaigning during the 1992 election campaign with his famous soapbox.,"[{""text"": ""John Major"", ""label"": ""POLITICIAN""}]"
Politics,"In his memoirs, he also argues the strategy contrasted with Neil Kinnock's ""contrived photo opportunities"" and attempts at an artful campaign.","[{""text"": ""Neil Kinnock's"", ""label"": ""PUBLIC-FIGURE""}]"
Politics,"I

was

prime minister and I wanted a flesh and blood fight,"" says Mr Major.","[{""text"": ""Major"", ""label"": ""POLITICIAN""}]"
Politics,"Mr Blair told prospective Labour MPs on Thursday that taking part in phone-ins and public meetings could ""enthuse and engage and give the public a sense of empowerment"".","[{""text"": ""Blair"", ""label"": ""POLITICIAN""}]"
Politics,"Mr Blair recalls how Bill Clinton once advised him: ""Always remember that what people see of you in the news in the evening is how they think you spend your day.""","[{""text"": ""Blair"", ""label"": ""POLITICIAN""}, {""text"": ""Bill Clinton"", ""label"": ""POLITICIAN""}]"
Music,Row threatens Hendrix museum plan,"[{""text"": ""Hendrix"", ""label"": ""MUSICIAN""}]"
Music,Proposals to open a museum dedicated to Jimi Hendrix are flailing because of a row over the home of his late father.,"[{""text"": ""Jimi Hendrix"", ""label"": ""MUSICIAN""}]"
Music,Hendrix supporters hoped to turn the home into a museum for the guitarist.,"[{""text"": ""Hendrix"", ""label"": ""MUSICIAN""}]"
Music,"""The mayor is going to go down as the mayor who destroyed Jimi Hendrix's house,"" said Ray Rae Marshall of the James Marshall Hendrix Foundation.","[{""text"": ""Ray Rae Marshall"", ""label"": ""PUBLIC-FIGURE""}]"
Music,"The foundation moved the building, in which Al Hendrix lived between 1953 and 1956, when the land it was built on was to be developed for housing in 2002.","[{""text"": ""Al Hendrix"", ""label"": ""PUBLIC-FIGURE""}]"
Music,Mr Goldman said the authority had promised the house could remain on its new site and be turned into a memorial and community centre.,"[{""text"": ""Goldman"", ""label"": ""PUBLIC-FIGURE""}]"
Music,"""We never said, 'You can own this property,'"" said John Franklin, chief of its operations department.","[{""text"": ""John Franklin"", ""label"": ""BUSINESS-EXECUTIVE-MANAGER""}]"
Music,"Now Mr Goldman is calling for the authority to pay to move the building to Seattle's central district, where Hendrix grew up.","[{""text"": ""Hendrix"", ""label"": ""MUSICIAN""}, {""text"": ""Goldman"", ""label"": ""PUBLIC-FIGURE""}]"
Music,"Janie Hendrix, the guitarist's stepsister, said the family were still hoping the guitarist would be honoured by having a road named after him.","[{""text"": ""Janie Hendrix"", ""label"": ""PUBLIC-FIGURE""}]"
Music,Hendrix was widely considered one of the most important guitarists of his time.,"[{""text"": ""Hendrix"", ""label"": ""MUSICIAN""}]"
Rugby,England suffered an eighth defeat in 11 Tests as scrum-half Dimitri Yachvili booted France to victory at Twickenham.,"[{""text"": ""Dimitri Yachvili"", ""label"": ""ATHLETE""}]"
Rugby,Two converted tries from Olly Barkley and Josh Lewsey helped the world champions to a 17-6 half-time lead.,"[{""text"": ""Olly Barkley"", ""label"": ""ATHLETE""}, {""text"": ""Josh Lewsey"", ""label"": ""ATHLETE""}]"
Rugby,"But Charlie Hodgson and Barkley missed six penalties between them, while Yachvili landed six for France to put the visitors in front.","[{""text"": ""Charlie Hodgson"", ""label"": ""ATHLETE""}, {""text"": ""Barkley"", ""label"": ""ATHLETE""}, {""text"": ""Yachvili"", ""label"": ""ATHLETE""}]"
Rugby,"England could have won the game with three minutes left, but Hodgson pushed an easy drop goal opportunity wide.","[{""text"": ""Hodgson"", ""label"": ""ATHLETE""}]"
Rugby,Hodgson had an early opportunity to settle English nerves but pushed a straightforward penalty attempt wide.,"[{""text"": ""Hodgson"", ""label"": ""ATHLETE""}]"
Rugby,"But a probing kick from France centre Damien Traille saw Mark Cueto penalised for holding on to the ball in the tackle, Yachvili giving France the lead with a kick from wide out.","[{""text"": ""Yachvili"", ""label"": ""ATHLETE""}, {""text"": ""Damien Traille"", ""label"": ""ATHLETE""}, {""text"": ""Mark Cueto"", ""label"": ""ATHLETE""}]"
Rugby,"France twice turned over England ball at the breakdown early on as the home side struggled to generate forward momentum, one Ben Kay charge apart.","[{""text"": ""Ben Kay"", ""label"": ""ATHLETE""}]"
Rugby,Jamie Noon took a short pass from Barkley and ran a good angle to plough through Yann Delaigue's flimsy tackle before sending his centre partner through to score at the posts.,"[{""text"": ""Barkley"", ""label"": ""ATHLETE""}, {""text"": ""Jamie Noon"", ""label"": ""ATHLETE""}, {""text"": ""Yann Delaigue's"", ""label"": ""ATHLETE""}]"
Rugby,Hodgson converted and added a penalty after one of several French infringements on the floor for a 10-3 lead.,"[{""text"": ""Hodgson"", ""label"": ""ATHLETE""}]"
Rugby,"The fly-half failed to dispense punishment though with a scuffed attempt after France full-back Pepito Elhorga, scragged by Lewsey, threw the ball into touch.","[{""text"": ""Pepito Elhorga"", ""label"": ""ATHLETE""}, {""text"": ""Lewsey"", ""label"": ""ATHLETE""}]"
Rugby,"Barkley also missed two longer-range efforts as the first half drew to a close, but by then England had scored a second converted try.","[{""text"": ""Barkley"", ""label"": ""ATHLETE""}]"
Rugby,After a series of phases lock Danny Grewcock ran hard at the French defence and off-loaded out of Sylvain Marconnet's tackle to Lewsey.,"[{""text"": ""Lewsey"", ""label"": ""ATHLETE""}, {""text"": ""Danny Grewcock"", ""label"": ""ATHLETE""}, {""text"": ""Sylvain Marconnet's"", ""label"": ""ATHLETE""}]"
Rugby,The industrious wing cut back in on an angle and handed off hooker Sebastien Bruno to sprint over.,"[{""text"": ""Sebastien Bruno"", ""label"": ""ATHLETE""}]"
Rugby,"After a dire opening to the second half, France threw on three forward replacements in an attempt to rectify the situation, wing Jimmy Marlu having already departed injured.","[{""text"": ""Jimmy Marlu"", ""label"": ""ATHLETE""}]"
Rugby,Yachvili nibbled away at the lead with a third penalty after 51 minutes.,"[{""text"": ""Yachvili"", ""label"": ""ATHLETE""}]"
Rugby,And when Lewis Moody was twice penalised - for handling in a ruck and then straying offside - the scrum-half's unerring left boot cut the deficit to two points.,"[{""text"": ""Lewis Moody"", ""label"": ""ATHLETE""}]"
Rugby,Barkley then missed his third long-range effort to increase the tension.,"[{""text"": ""Barkley"", ""label"": ""ATHLETE""}]"
Rugby,"And after seeing another attempt drop just short, Yachvili put France ahead with his sixth penalty with 11 minutes left.","[{""text"": ""Yachvili"", ""label"": ""ATHLETE""}]"
Rugby,"England sent on Ben Cohen and Matt Dawson, and after Barkley's kick saw Christophe Dominici take the ball over his own line, the stage was set for a victory platform.","[{""text"": ""Barkley"", ""label"": ""ATHLETE""}, {""text"": ""Ben Cohen"", ""label"": ""ATHLETE""}, {""text"": ""Matt Dawson"", ""label"": ""ATHLETE""}, {""text"": ""Christophe Dominici"", ""label"": ""ATHLETE""}]"
Rugby,"But even after a poor scrummage, Hodgson had the chance to seal victory but pushed his drop-goal attempt wide.","[{""text"": ""Hodgson"", ""label"": ""ATHLETE""}]"
Rugby,"J Robinson (capt); M Cueto, J Noon, O Barkley, J Lewsey; C Hodgson, H Ellis; G Rowntree, S Thompson, P Vickery; D Grewcock, B Kay; J Worsley, L Moody, M Corry.

A Titterrell, A Sheridan, S Borthwick, A Hazell, M Dawson, H Paul, B Cohen.

P Elhorga; C Dominici, B Liebenberg, D Traille, J Marlu; Y Delaigue, D Yachvili; S Marconnet, S Bruno, N Mas; F Pelous (capt), J Thion, S Betsen, J Bonnaire, S Chabal.

W Servat, J Milloud, G Lamboley, Y Nyanga, P Mignoni, F Michalak, J-P Grandclaude.

Paddy O'Brien (New Zealand)","[{""text"": ""J Robinson"", ""label"": ""ATHLETE""}, {""text"": ""M Cueto"", ""label"": ""ATHLETE""}, {""text"": ""J Noon"", ""label"": ""ATHLETE""}, {""text"": ""O Barkley"", ""label"": ""ATHLETE""}, {""text"": ""J Lewsey"", ""label"": ""ATHLETE""}, {""text"": ""C Hodgson"", ""label"": ""ATHLETE""}, {""text"": ""H Ellis"", ""label"": ""ATHLETE""}, {""text"": ""G Rowntree"", ""label"": ""ATHLETE""}, {""text"": ""S Thompson"", ""label"": ""ATHLETE""}, {""text"": ""P Vickery"", ""label"": ""ATHLETE""}, {""text"": ""D Grewcock"", ""label"": ""ATHLETE""}, {""text"": ""B Kay"", ""label"": ""ATHLETE""}, {""text"": ""J Worsley"", ""label"": ""ATHLETE""}, {""text"": ""L Moody"", ""label"": ""ATHLETE""}, {""text"": ""M Corry"", ""label"": ""ATHLETE""}, {""text"": ""A Titterrell"", ""label"": ""ATHLETE""}, {""text"": ""A Sheridan"", ""label"": ""ATHLETE""}, {""text"": ""S Borthwick"", ""label"": ""ATHLETE""}, {""text"": ""A Hazell"", ""label"": ""ATHLETE""}, {""text"": ""M Dawson"", ""label"": ""ATHLETE""}, {""text"": ""H Paul"", ""label"": ""ATHLETE""}, {""text"": ""B Cohen"", ""label"": ""ATHLETE""}, {""text"": ""P Elhorga"", ""label"": ""ATHLETE""}, {""text"": ""Dominici"", ""label"": ""ATHLETE""}, {""text"": ""B Liebenberg"", ""label"": ""ATHLETE""}, {""text"": ""D Traille"", ""label"": ""ATHLETE""}, {""text"": ""J Marlu"", ""label"": ""ATHLETE""}, {""text"": ""Y Delaigue"", ""label"": ""ATHLETE""}, {""text"": ""D Yachvili"", ""label"": ""ATHLETE""}, {""text"": ""S Marconnet"", ""label"": ""ATHLETE""}, {""text"": ""S Bruno"", ""label"": ""ATHLETE""}, {""text"": ""N Mas"", ""label"": ""ATHLETE""}, {""text"": ""F Pelous"", ""label"": ""ATHLETE""}, {""text"": ""J Thion"", ""label"": ""ATHLETE""}, {""text"": ""S Betsen"", ""label"": ""ATHLETE""}, {""text"": ""J Bonnaire"", ""label"": ""ATHLETE""}, {""text"": ""Servat"", ""label"": ""ATHLETE""}, {""text"": ""J Milloud"", ""label"": ""ATHLETE""}, {""text"": ""G Lamboley"", ""label"": ""ATHLETE""}, {""text"": ""Y Nyanga"", ""label"": ""ATHLETE""}, {""text"": ""P Mignoni"", ""label"": ""ATHLETE""}, {""text"": ""F Michalak"", ""label"": ""ATHLETE""}, {""text"": ""J-P Grandclaude"", ""label"": ""ATHLETE""}, {""text"": ""Paddy O'Brien"", ""label"": ""ATHLETE""}]"
