index,sentence,true_tags,predicted_tags,true_entities,predicted_entities
2457,"at a recent conference for technology , engineering , academic and fashion industry experts , at the royal society in london , ne ##uro ##sc ##ient ##ist baroness greenfield caution ##ed we "" can ' t just sleep ##walk into the future "" .",O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O O,O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PUBLIC-FIGURE O O O O O O O O O O O O O O O,"[('PUBLIC-FIGURE', 27, 28)]","[('PUBLIC-FIGURE', 28, 28)]"
2470,but baroness greenfield is concerned about how far this more personal contact with technology might affect our very being .,O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O,O O B-POLITICIAN O O O O O O O O O O O O O O O O O,"[('PUBLIC-FIGURE', 1, 2)]","[('POLITICIAN', 2, 2)]"
2472,"mr pearson picks up the theme , pointing out there are a lot of issues humans have to iron out before we become "" cy ##borg ##ian "" .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O B-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],"[('BUSINESS-EXECUTIVE-MANAGER', 1, 1)]"
2478,"we cannot arrogant ##ly assume that the human brain will not change with this , "" warns baroness greenfield .",O O O O O O O O O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O,O O O O O O O O O O O O O O O O O O O O,"[('PUBLIC-FIGURE', 17, 18)]",[]
2483,musical future for phones analyst bill thompson has seen the future and it is in his son ' s hands .,O O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O O O O O,O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O,"[('AUTHOR-WRITER', 5, 6)]","[('PUBLIC-FIGURE', 5, 6)]"
2484,"i bought my son max a 3 ##g phone , partly because they are so cheap and he needed a phone , and partly because i am supposed to know about the latest technology and thought i should see how they work in real life .",O O O O B-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O B-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,"[('PUBLIC-FIGURE', 4, 4)]","[('BUSINESS-EXECUTIVE-MANAGER', 4, 4)]"
2489,"by contrast the confusing menu ##s , complicated keyboard and truly irritating user interface of max ' s 3 ##g phone simply get in the way , and i did not see much value in the paid - for services , especially the limited web access .",O O O O O O O O O O O O O O O B-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,"[('PUBLIC-FIGURE', 15, 15)]",[]
2491,"but then max started playing , and i realised i was missing the point entirely .",O O B-PUBLIC-FIGURE O O O O O O O O O O O O O,O O B-ATHLETE O O O O O O O O O O O O O,"[('PUBLIC-FIGURE', 2, 2)]","[('ATHLETE', 2, 2)]"
2494,"max was completely capt ##ivated , and i was intrigued to discover that i had nearly missed the next stage of the network revolution .",B-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O O O O O,B-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O O O O O O O O O,"[('PUBLIC-FIGURE', 0, 0)]","[('BUSINESS-EXECUTIVE-MANAGER', 0, 0)]"
2520,aaron foster and david tre ##acy have won the right to take part in a tournament offering $ 1 ##m in total prize money .,B-PUBLIC-FIGURE I-PUBLIC-FIGURE O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O,B-ATHLETE I-ATHLETE O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O,"[('PUBLIC-FIGURE', 0, 1), ('PUBLIC-FIGURE', 3, 5)]","[('ATHLETE', 0, 1), ('ATHLETE', 3, 5)]"
2533,mr foster and mr tre ##acy get the chance to attend the world tour as members of the uk ' s four - kings gaming clan .,O O O O O O O O O O O O O O O O O O O O O O O O O O O,O B-PUBLIC-FIGURE O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O O,[],"[('PUBLIC-FIGURE', 1, 1), ('PUBLIC-FIGURE', 4, 5)]"
2535,the best eight players met face - to - face in a special elimination event in late december where mr foster and mr tracey proved their prowess at pain ##kill ##er .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O O O O O O O O O O O O O B-PUBLIC-FIGURE O O B-PUBLIC-FIGURE O O O O O O O O,[],"[('PUBLIC-FIGURE', 20, 20), ('PUBLIC-FIGURE', 23, 23)]"
2540,"jackson film ' absolute disaster ' a pr expert has told the michael jackson child abuse trial that the tv documentary at the heart of the case was an "" absolute disaster "" .",O O O O O O O O O O O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O,B-ACTOR-DIRECTOR O O O O O O O O O O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O,"[('MUSICIAN', 12, 13)]","[('ACTOR-DIRECTOR', 0, 0), ('MUSICIAN', 12, 13)]"
2541,"ann kite told the court in the california ##n town of santa maria she was hired to "" crisis manage "" the fallout after the programme had aired in 2003 .",B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,"[('BUSINESS-EXECUTIVE-MANAGER', 0, 1)]","[('PUBLIC-FIGURE', 0, 1)]"
2543,mr jackson denies 10 charges of child abuse and false imprisonment .,O O O O O O O O O O O O,O B-POLITICIAN O O O O O O O O O O,[],"[('POLITICIAN', 1, 1)]"
2545,ms kite suggested jackson ' s associates had been intent on launching a sm ##ear campaign against the accuse ##r ' s family after the airing of martin bash ##ir ' s film living with michael jackson .,O O O O O O O O O O O O O O O O O O O O O O O O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O B-MUSICIAN I-MUSICIAN O,O B-PUBLIC-FIGURE O B-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O,"[('AUTHOR-WRITER', 27, 29), ('MUSICIAN', 35, 36)]","[('PUBLIC-FIGURE', 1, 1), ('ACTOR-DIRECTOR', 3, 3), ('ACTOR-DIRECTOR', 27, 31), ('ACTOR-DIRECTOR', 35, 36)]"
2547,"jackson ' s defence questioned ms kite ' s credibility , pointing that she worked for the singer ' s team for less than a week before being fired , and had never met or spoken to the star .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,B-MUSICIAN O O O O O B-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],"[('MUSICIAN', 0, 0), ('PUBLIC-FIGURE', 6, 6)]"
2548,"ms kite said she received a phone call on 13 february 2003 from a jackson associate , marc sc ##ha ##ffe ##l , who said the boy and his family had left the never ##land ranch where they had been staying .",O O O O O O O O O O O O O O O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O O O O O,O B-PUBLIC-FIGURE O O O O O O O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O,"[('BUSINESS-EXECUTIVE-MANAGER', 17, 21)]","[('PUBLIC-FIGURE', 1, 1), ('PUBLIC-FIGURE', 17, 21)]"
2549,"ms kite told the court she had later asked jackson ' s lawyer , david leg ##rand , what had happened . """,O O O O O O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O,O B-PUBLIC-FIGURE O O O O O O O B-ACTOR-DIRECTOR O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O,"[('PUBLIC-FIGURE', 14, 16)]","[('PUBLIC-FIGURE', 1, 1), ('ACTOR-DIRECTOR', 9, 9), ('PUBLIC-FIGURE', 14, 16)]"
2551,"ms kite began to work for mr jackson in february 2003 , after the controversial film was televised in the us and europe .",O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O B-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O,[],"[('ACTOR-DIRECTOR', 7, 7)]"
2552,the documentary sparked a media storm and the subsequent investigation into mr jackson ' s relationship with the boy .,O O O O O O O O O O O O O O O O O O O O,O O O O O O O O O O O O B-PUBLIC-FIGURE O O O O O O O,[],"[('PUBLIC-FIGURE', 12, 12)]"
2554,"questioned by the prosecution , ms kite said her plan had been to move media coverage of the star away from a focus on his human frail ##ties to concentrate more on his musical genius .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O B-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],"[('MUSICIAN', 6, 6)]"
2555,ms kite said that an additional problem was the release of documents relating to a previous all ##ega ##tion of child abuse against mr jackson .,O O O O O O O O O O O O O O O O O O O O O O O O O O,O B-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O O O B-POLITICIAN O,[],"[('PUBLIC-FIGURE', 1, 1), ('POLITICIAN', 24, 24)]"
2556,"the smoking gun website publication was "" beyond disaster "" , ms kite said .",O O O O O O O O O O O O O O O,O O O O O O O O O O O O B-PUBLIC-FIGURE O O,[],"[('PUBLIC-FIGURE', 12, 12)]"
2558,"the judge is studying whether the prosecution ' s first witness , reporter martin bash ##ir , is in contempt of court .",O O O O O O O O O O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O,O O O O O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O,"[('AUTHOR-WRITER', 13, 15)]","[('PUBLIC-FIGURE', 13, 15)]"
2559,"the defence protested after mr bash ##ir , who interviewed jackson for the tv documentary , refused to answer nearly all their questions , citing a california "" shield "" law intended to allow journalists to protect their sources .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O B-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],"[('PUBLIC-FIGURE', 5, 6), ('ACTOR-DIRECTOR', 10, 10)]"
2560,"in the prosecution ' s opening statement on monday , tom s ##ned ##don told the court that mr jackson had shown the boy porn and pl ##ied him with wine , in order to mole ##st him .",O O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O B-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O,"[('PUBLIC-FIGURE', 10, 13)]","[('PUBLIC-FIGURE', 10, 13), ('PUBLIC-FIGURE', 19, 19)]"
2562,"ge sees ' excellent ' world economy us be ##hem ##oth general electric has posted an 18 % jump in quarterly sales , and in profits , and declared itself "" in great shape "" .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O B-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],"[('BUSINESS-EXECUTIVE-MANAGER', 8, 8)]"
2567,ge ' s shares rose 1 % on the news before ending friday 0 . 24 % lower .,O O O O O O O O O O O O O O O O O O O,B-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O O O,[],"[('BUSINESS-EXECUTIVE-MANAGER', 0, 0)]"
2569,"the materials , financial and industrial sectors are all picking up , "" said steve ro ##uki ##s , an analyst at fund manager matrix asset advisors , which has shares in ge .",O O O O O O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O O O,O O O O O O O O O O O O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O O O,"[('PUBLIC-FIGURE', 14, 17)]","[('BUSINESS-EXECUTIVE-MANAGER', 14, 15)]"
2570,"ge said orders in the fourth quarter were 15 % higher than in the same period of 2003 , "" with growth across the board "" . """,O O O O O O O O O O O O O O O O O O O O O O O O O O O O,B-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O O O O O O O O O O O O,[],"[('BUSINESS-EXECUTIVE-MANAGER', 0, 0)]"
2571,"in the fourth quarter , nine of our 11 businesses delivered at least double - digit earnings growth , "" said mr im ##mel ##t .",O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O O O O O O O O O O O O O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O,[],"[('BUSINESS-EXECUTIVE-MANAGER', 22, 24)]"
2574,"last year , ge bought vi ##ven ##di universal , merging it with nbc to form nbc universal .",O O O O O O O O O O O O O O O O O O O,O O O B-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O,[],"[('BUSINESS-EXECUTIVE-MANAGER', 3, 3)]"
2577,"the win for hearts means they will play asa ##nte ko ##tok ##o in the two - leg final , after the ku ##mas ##i team qualified from group a on saturday .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O,[],"[('ATHLETE', 8, 12)]"
2579,hearts of oak started the game needing a win to qualify for the final while cot ##ons ##port only needed to avoid defeat to go through .,O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O,[],"[('ATHLETE', 15, 17)]"
2581,hearts looked set for a comfortable win but cot ##ons ##port staged a late fight back scoring twice late on .,O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O,[],"[('ATHLETE', 8, 10)]"
2585,in the other group b game cameroon ' s sable bat ##ie took the lead in the 35th minute through ke ##mad ##jou before santos equal ##ised on the hour mark thanks to tho ##ko ##zan ##i x ##aba .,O O O O O O O O O O O O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O,O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O,"[('ATHLETE', 20, 22), ('ATHLETE', 33, 38)]","[('ATHLETE', 9, 11), ('ATHLETE', 20, 22), ('ATHLETE', 33, 38)]"
2586,bernard ngo ##m put sable ahead just five minutes later and then ernest n ##for settled the game on 68 minutes .,B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O,B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O B-ATHLETE I-ATHLETE B-BUSINESS-EXECUTIVE-MANAGER O O O O O O O,"[('ATHLETE', 0, 2), ('ATHLETE', 12, 14)]","[('ATHLETE', 0, 2), ('ATHLETE', 12, 13), ('BUSINESS-EXECUTIVE-MANAGER', 14, 14)]"
2592,"a major overhaul of the system is needed to allow inspectors immediate , secure online access to information , "" said project manager liv ##io costa ##nti ##ni .",O O O O O O O O O O O O O O O O O O O O O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O,O O O O O O O O O O O O O O O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O,"[('BUSINESS-EXECUTIVE-MANAGER', 23, 27)]","[('PUBLIC-FIGURE', 23, 27)]"
2600,"computer specialist at the ia ##ea , peter smith , would like to be able to incorporate state of the art visual ##isation techniques , more familiar to video games players , into the inspector ' s tool ##kit . """,O O O O O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,"[('BUSINESS-EXECUTIVE-MANAGER', 7, 8)]","[('PUBLIC-FIGURE', 7, 8)]"
2606,radcliffe proves doubt ##ers wrong this won ' t go down as one of the greatest marathon ##s of paula ' s career .,O O O O O O O O O O O O O O O O O O O B-ATHLETE O O O O,B-ATHLETE O O O O O O O O O O O O O O O O O O B-ATHLETE O O O O,"[('ATHLETE', 19, 19)]","[('ATHLETE', 0, 0), ('ATHLETE', 19, 19)]"
2627,"final hunts held as ban lo ##oms hunts in england and wales have begun on the last day that hunting with dogs is legal , with more due out later .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O O O O O O O O,[],"[('PUBLIC-FIGURE', 5, 6)]"
2637,bbc correspondent sarah mukherjee said hunt supporters were in tears .,O O B-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O,O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O,"[('AUTHOR-WRITER', 2, 3)]","[('PUBLIC-FIGURE', 2, 3)]"
2649,can ##del ##a completes bolton switch bolton boss sam alla ##rdy ##ce has signed roma defender vincent can ##del ##a on a five - month deal .,O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O,B-ATHLETE I-ATHLETE I-ATHLETE O O O O O B-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER I-BUSINESS-EXECUTIVE-MANAGER O O O O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O,"[('ATHLETE', 8, 11), ('ATHLETE', 16, 19)]","[('ATHLETE', 0, 2), ('BUSINESS-EXECUTIVE-MANAGER', 8, 11), ('ATHLETE', 16, 19)]"
2651,"i have signed a five - month contract with bolton , "" said can ##del ##a , who will travel to england on tuesday . """,O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O,[],"[('ATHLETE', 13, 15)]"
2653,"alla ##rdy ##ce hopes can ##del ##a ' s arrival will relieve bolton ' s injury crisis after defender nicky hunt limp ##ed out injured during oldham ' s 1 - 0 win against oldham in the fa cup on sunday . """,O O O O O O O O O O O O O O O O O O O B-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O O O,O O O O B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O B-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O O O,"[('ATHLETE', 19, 20)]","[('ATHLETE', 4, 6), ('ATHLETE', 19, 20)]"
2654,"in light of what has happened to nicky hunt , with his injury , it might be a blessing in disguise that we can bring in a highly - experienced full - back to help with our injuries at the back , "" alla ##rdy ##ce said . """,O O O O O O O B-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O B-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O,"[('ATHLETE', 7, 8)]","[('ATHLETE', 7, 8), ('PUBLIC-FIGURE', 43, 45)]"
2658,"can ##del ##a , who was a member of the roma side that won the title in 2001 , has made only seven league appearances this season for luigi del ne ##ri ' s side .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O O,B-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O,"[('ATHLETE', 28, 31)]","[('ATHLETE', 0, 2), ('PUBLIC-FIGURE', 28, 29), ('PUBLIC-FIGURE', 32, 33)]"
2666,"announcing the plans , mr redwood said : "" mr blair has forgotten the interests of taxpayers , and has broken the pledge ##s he made . """,O O O O O O O O O O B-POLITICIAN O O O O O O O O O O O O O O O O O,O O O O O B-POLITICIAN O O O O B-POLITICIAN O O O O O O O O O O O O O O O O O,"[('POLITICIAN', 10, 10)]","[('POLITICIAN', 5, 5), ('POLITICIAN', 10, 10)]"
2676,davenport di ##sman ##tle ##s young rival top seed lindsay davenport booked her place in the last 16 of the australian open with a convincing 6 - 2 6 - 4 win over nicole va ##idi ##sov ##a of the czech republic .,O O O O O O O O O B-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O O O,B-ATHLETE O O O O O O O O B-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O O O,"[('ATHLETE', 9, 10), ('ATHLETE', 33, 37)]","[('ATHLETE', 0, 0), ('ATHLETE', 9, 10), ('ATHLETE', 33, 37)]"
2678,the german - born va ##idi ##sov ##a rallied well at times but was unable to find a way back after falling behind 3 - 2 in the opening set .,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,O O O O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O O O O O O O O O O O O O O O O O,[],"[('ATHLETE', 4, 7)]"
2679,"davenport , who closed out with an ace , plays ka ##rol ##ina sp ##rem in the next round . """,O O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O O O O,B-ATHLETE O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O O O O,"[('ATHLETE', 10, 14)]","[('ATHLETE', 0, 0), ('ATHLETE', 10, 14)]"
2680,"i was fully expecting a tough opponent and was able to play well enough to get through it , "" said davenport . """,O O O O O O O O O O O O O O O O O O O O O O O O,O O O O O O O O O O O O O O O O O O O O O B-ATHLETE O O,[],"[('ATHLETE', 21, 21)]"
2684,"sp ##rem , the croatian 13th seed , saw off russia ' s elena li ##khov ##ts ##eva 6 - 3 6 - 2 .",O O O O O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O,B-ATHLETE I-ATHLETE O O O O O O O O O O O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O O O O O,"[('ATHLETE', 13, 17)]","[('ATHLETE', 0, 1), ('ATHLETE', 13, 17)]"
2703,"raymond , the 25th seeded american , was ruled out after sustaining a left abdominal muscle tear in the doubles .",O O O O O O O O O O O O O O O O O O O O O,B-ATHLETE O O O O O O O O O O O O O O O O O O O O,[],"[('ATHLETE', 0, 0)]"
