sub_category,sentence,ner_entities
TV & Radio,"That prompted the withdrawal of tycoon Steve Morgan, who got frustrated by failed bids and what he claimed was indecision by the board.","[{""text"": "" Steve Morgan"", ""label"": ""PERSON""}]"
TV & Radio,"He also accused Liverpool of using him as ""a stalking horse"" to attract other bids, but Parry explained: ""Steve has never been used as a stalking horse.","[{""text"": "" Parry"", ""label"": ""PERSON""}, {""text"": ""Steve"", ""label"": ""PERSON""}]"
TV & Radio,We had discussions with Steve over the course of 2004.,"[{""text"": "" Steve"", ""label"": ""PERSON""}]"
TV & Radio,Steve's interest was taken very much on its own merits.,"[{""text"": "" Steve"", ""label"": ""PERSON""}]"
TV & Radio,"We had a perfectly sensible dialogue with Steve last year. ""","[{""text"": "" Steve"", ""label"": ""PERSON""}]"
TV & Radio,£50m for Gerrard?,"[{""text"": "" Gerrard"", ""label"": ""PERSON""}]"
TV & Radio,"We cannot let that sum of money go, despite Gerrard's quality.","[{""text"": "" Gerrard"", ""label"": ""PERSON""}]"
TV & Radio,"Through a cleverly worded statement, the club has effectively forced Gerrard to publicly make the decision for himself, which I think is the right thing to do.","[{""text"": "" Gerrard"", ""label"": ""PERSON""}]"
TV & Radio,Critical time for Liverpool with regards to Gerrard.,"[{""text"": "" Gerrard"", ""label"": ""PERSON""}]"
TV & Radio,I am hoping he doesn't walk out of the club like Michael Owen did for very little cash.,"[{""text"": "" Michael Owen"", ""label"": ""PERSON""}]"
TV & Radio,"£50m realistically would allow Rafa to completely rebuild the squad, however, if we can afford to do this AND keep Gerrard we will be better for it.","[{""text"": "" Rafa"", ""label"": ""PERSON""}, {""text"": "" Gerrard"", ""label"": ""PERSON""}]"
TV & Radio,"I would however be happy with Gerrard's transfer for any fee over £35m.

Parry's statements are clever in that any future Gerrard transfer cannot be construed as a lack of ambition by the club to not try and keep their best players.","[{""text"": "" Gerrard"", ""label"": ""PERSON""}, {""text"": ""\n\nParry"", ""label"": ""PERSON""}, {""text"": "" Gerrard"", ""label"": ""PERSON""}]"
TV & Radio,Upping the ante is another smart move by Parry.,"[{""text"": "" Parry"", ""label"": ""PERSON""}]"
TV & Radio,I would keep Gerrard.,"[{""text"": "" Gerrard"", ""label"": ""PERSON""}]"
TV & Radio,The key is if Gerrard comes out and says that he is happy.,"[{""text"": "" Gerrard"", ""label"": ""PERSON""}]"
Rugby,"O'Sullivan keeps his powder dry

When you are gunning for glory and ultimate success keeping the gunpowder dry is essential.","[{""text"": "" O'Sullivan"", ""label"": ""PERSON""}]"
Rugby,Ireland coach Eddie O'Sullivan appears to have done that quite successfully in the run-up to this season's Six Nations Championship.,"[{""text"": "" Eddie O'Sullivan"", ""label"": ""PERSON""}]"
Rugby,We will say nothing of Mike Ruddock ''poaching'' eight of the Dragons side that faced Leinster on Sunday.,"[{""text"": "" Mike Ruddock"", ""label"": ""PERSON""}]"
Rugby,"But, like O'Sullivan, he was well within his rights, particularly when you are talking about the national side and pride that goes along with it.","[{""text"": "" O'Sullivan"", ""label"": ""PERSON""}]"
Rugby,"The IRFU has thrown their weight behind O'Sullivan, who must be glad that in the main, there is centrally-controlled contracts.","[{""text"": "" O'Sullivan"", ""label"": ""PERSON""}]"
Rugby,"Bar Keith Gleeson who is just returning from a broken leg, everyone of O'Sullivan's squad is fit, fresh and standing at the oche ready to launch this season's campaign.","[{""text"": "" Keith Gleeson"", ""label"": ""PERSON""}, {""text"": "" O'Sullivan"", ""label"": ""PERSON""}]"
Rugby,But I doubt whether O'Sullivan is going to gloat about the handling of his players.,"[{""text"": "" O'Sullivan"", ""label"": ""PERSON""}]"
Rugby,A first Grand Slam since Karl Mullen's led the team to a clean sweep in 1948.,"[{""text"": "" Karl Mullen"", ""label"": ""PERSON""}]"
Rugby,Take the Triple Crown-winning side of 1985 under Mick Doyle.,"[{""text"": "" Mick Doyle"", ""label"": ""PERSON""}]"
Rugby,But O'Sullivan's side are very capable of proving a salient point this season.,"[{""text"": "" O'Sullivan"", ""label"": ""PERSON""}]"
Rugby,"O'Sullivan has kept faith and displayed loyalty to his players, and they have repaid him in spades ... and there is more to come.","[{""text"": "" O'Sullivan"", ""label"": ""PERSON""}]"
Politics,Shadow foreign secretary Michael Ancram told MPs a new White Paper was part of trying to soften up opinion ahead of the referendum on the EU constitution.,"[{""text"": "" Michael Ancram"", ""label"": ""PERSON""}]"
Politics,"His claims were denied by Foreign Secretary Jack Straw, who accused the Tories of ""running scared"" of debate.","[{""text"": "" Jack Straw"", ""label"": ""PERSON""}]"
Politics,Mr Straw used Thursday's Commons debate to launch the new White Paper on the prospects for the EU in 2005.,"[{""text"": "" Straw"", ""label"": ""PERSON""}]"
Politics,"Security, stability and prosperity would be the key themes when the UK took over the chairmanship of the EU in July, said Mr Straw.","[{""text"": "" Straw"", ""label"": ""PERSON""}]"
Politics,"Mr Straw promised to continue to ensure the UK's budget rebate, secured in 1984 by Margaret Thatcher, was ""fully justified"". ""","[{""text"": "" Straw"", ""label"": ""PERSON""}, {""text"": "" Margaret Thatcher"", ""label"": ""PERSON""}]"
Politics,"Mr Ancram condemned the document, which the Foreign Office says has cost about £2,500 to design, print and deliver. ""","[{""text"": "" Ancram"", ""label"": ""PERSON""}]"
Politics,Mr Ancram said ministers were prolonging uncertainty by putting the vote off until the latest date possible.,"[{""text"": "" Ancram"", ""label"": ""PERSON""}]"
Politics,"Mr Straw argued cooperation with European partners could bring a ""level playing field"" on immigration and asylum controls. ""","[{""text"": "" Straw"", ""label"": ""PERSON""}]"
Politics,"For the Liberal Democrats, Sir Menzies Campbell said the UK should not ignore the need to reform the EU Common Agricultural Policy.","[{""text"": "" Menzies Campbell"", ""label"": ""PERSON""}]"
Politics,"Sir Menzies was among those worried about plans, backed by the UK, to lift the arms embargo imposed on China after the Tiananmen Square massacre.","[{""text"": "" Menzies"", ""label"": ""PERSON""}]"
Politics,Mr Straw said no decisions had been taken - Chinese human rights had improved but not by enough.,"[{""text"": "" Straw"", ""label"": ""PERSON""}]"
Economy,"In a speech on Monday, Mr Prettejohn urged the FSA to force brokers to disclose the size of their commissions. ""","[{""text"": "" Prettejohn"", ""label"": ""PERSON""}]"
Economy,"The FSA should change, and change now"" said Mr Prettejohn, who wants it to move from ""disclosure on request"" to mandatory disclosure.","[{""text"": "" Prettejohn"", ""label"": ""PERSON""}]"
Economy,"They should seize the moment,"" Mr Prettejohn, Lloyd's chief executive said.","[{""text"": "" Prettejohn"", ""label"": ""PERSON""}]"
Economy,"The world's biggest insurance broker Marsh & McLennan said last week it would pay $850m to settle charges, raised by New York Attorney General Eliot Spitzer in October, that it sought to rig bids in conjunction with insurers.","[{""text"": "" Eliot Spitzer"", ""label"": ""PERSON""}]"
Tech,"But, says usability guru Dr Jakob Nielsen, some things have stayed constant in that decade, namely the principles of what makes a site easy to use.","[{""text"": "" Jakob Nielsen"", ""label"": ""PERSON""}]"
Tech,"Dr Nielsen has looked back at a decade of work on usability and considered whether the 34 core guidelines drawn up back then are relevant to the web of today. ""","[{""text"": "" Nielsen"", ""label"": ""PERSON""}]"
Tech,"Some design crimes, such as splash screens that get between a user and the site they are trying to visit, and web designers indulging their artistic urges have almost disappeared, said Dr Nielsen.","[{""text"": "" Nielsen"", ""label"": ""PERSON""}]"
Tech,"Dr Nielsen said the basic principles of usability, centring around ease of use and clear thinking about a site's total design, were as important as ever. ""","[{""text"": "" Nielsen"", ""label"": ""PERSON""}]"
Tech,"Dr Nielsen said the success of sites such as Google, Amazon, eBay and Yahoo showed that close attention to design and user needs was important. ""","[{""text"": "" Nielsen"", ""label"": ""PERSON""}]"
Tech,"Those four sites are extremely profitable and extremely successful,"" said Dr Nielsen, adding that they have largely defined commercial success on the net.","[{""text"": "" Nielsen"", ""label"": ""PERSON""}]"
Tech,"In the future, Dr Nielsen believes that search engines will play an even bigger part in helping people get to grips with the huge amount of information online. ""","[{""text"": "" Nielsen"", ""label"": ""PERSON""}]"
Tech,Research by Dr Nielsen shows that people are getting more sophisticated in their use of search engines.,"[{""text"": "" Nielsen"", ""label"": ""PERSON""}]"
Tech,"I think it's amazing that we have seen a doubling in a 10-year period of those search terms,"" said Dr Nielsen.","[{""text"": "" Nielsen"", ""label"": ""PERSON""}]"
Tech,"You can hear more from Jakob Nielsen and web design on the BBC World Service programme, Go Digital","[{""text"": "" Jakob Nielsen"", ""label"": ""PERSON""}]"
Politics,"French honour for director Parker

British film director Sir Alan Parker has been made an officer in the Order of Arts and Letters, one of France's highest cultural honours.","[{""text"": "" Parker"", ""label"": ""PERSON""}, {""text"": "" Alan Parker"", ""label"": ""PERSON""}]"
Politics,"Sir Alan received his decoration in Paris on Wednesday from French Culture Minister Renaud Donnedieu de Vabres. ""","[{""text"": "" Alan"", ""label"": ""PERSON""}, {""text"": "" Renaud Donnedieu de Vabres"", ""label"": ""PERSON""}]"
Politics,"You have explored the possibilities of film with an immense talent,"" Mr de Vabres said as he presented the award.","[{""text"": "" de Vabres"", ""label"": ""PERSON""}]"
Politics,"Parker praised French films, saying: ""Hollywood, which created modern cinema, uses it only as a commodity.""","[{""text"": "" Parker"", ""label"": ""PERSON""}]"
Politics,Sir Alan's films include Oscar-winning Fame plus Midnight Express and The Commitments.,"[{""text"": "" Alan"", ""label"": ""PERSON""}]"
Politics,"Through your work and your campaigns, you have shown us how the artist occupies an essential place in our contemporary society,"" Mr de Vabres said. ""","[{""text"": "" de Vabres"", ""label"": ""PERSON""}]"
Politics,"He also cited the director's 2003 film The Life of David Gale, in which Kevin Spacey played a man on Death Row, as proof of his ""veritable artistic commitment against the death sentence"".","[{""text"": "" David Gale"", ""label"": ""PERSON""}, {""text"": "" Kevin Spacey"", ""label"": ""PERSON""}]"
Mergers & Acquisitions,"This is a very expensive acquisition,"" Birgit Kuhlhoff, from Sal Oppenheim investment bank, told Reuters. ""","[{""text"": "" Birgit Kuhlhoff"", ""label"": ""PERSON""}]"
Politics,"said Ulrich Schulte-Strathaus, secretary general of the Association of European Airlines. ""","[{""text"": "" Ulrich Schulte-Strathaus"", ""label"": ""PERSON""}]"
Football,"Owen delighted with Real display

Michael Owen revelled in his return to the to the Real Madrid starting line-up and inspired a 3-1 win over Real Betis on Wednesday by scoring the first goal.","[{""text"": "" Owen"", ""label"": ""PERSON""}, {""text"": ""Michael Owen"", ""label"": ""PERSON""}]"
Football,"Owen, starting his third successive La Liga match, converted a low cross from Santiago Solari.","[{""text"": "" Owen"", ""label"": ""PERSON""}, {""text"": "" Santiago Solari"", ""label"": ""PERSON""}]"
Football,"Robert Carlos made it 2-0 at the break, smashing home an indirect free-kick.","[{""text"": "" Robert Carlos"", ""label"": ""PERSON""}]"
Football,Midfielder Edu reduced the deficit after half-time but Ivan Helguera headed past keeper Antonio Doblas to seal victory for his team.,"[{""text"": "" Edu"", ""label"": ""PERSON""}, {""text"": "" Ivan Helguera"", ""label"": ""PERSON""}, {""text"": "" Antonio Doblas"", ""label"": ""PERSON""}]"
Football,Victory took Real to within six points of leaders Barcelona and Owen is confident Real can close the gap.,"[{""text"": "" Owen"", ""label"": ""PERSON""}]"
Football,"Owen has scored nine league goals, one behind Real's top scorer Ronaldo.","[{""text"": "" Owen"", ""label"": ""PERSON""}, {""text"": "" Ronaldo"", ""label"": ""PERSON""}]"
Tech,"Viktor Makarov, 50, claims he has been betrayed by the British authorities, who promised he would live like an ""average British citizen"".","[{""text"": "" Viktor Makarov"", ""label"": ""PERSON""}]"
Tech,"It can work only with determination and of course the realisation of the righteousness of your case - without that it will not work,"" Mr Makarov told the BBC's Newsnight programme. ""","[{""text"": "" Makarov"", ""label"": ""PERSON""}]"
