tokens,ner_tags,keyword
"ĠCob ain Ġwas Ġsinger Ġwith Ġearly Ġ1970 s Ġrock ers ĠFree , Ġwho Ġhad Ġa Ġglobal Ġhit Ġwith ĠAll ĠRight ĠNow , Ġbefore Ġforming ĠBad ĠCompany , Ġa Ġsuccessful Ġ"" super group "" Ġwith Ġmembers Ġof ĠKing ĠCrimson Ġand ĠM ott Ġthe ĠHo ople .",B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
"ĠSpecial Ġguest , Ġsinger ĠChris ĠRe a , Ġjoined Ġher Ġon - stage Ġto Ġpromote Ġher Ġown Ġrange Ġof ĠHP Ġdigital Ġcameras Ġwhich ĠMs ĠStef ani Ġhas Ġhelped Ġdesign Ġand Ġwhich Ġare Ġheavily Ġinfluenced Ġby ĠJapanese Ġyouth Ġculture .",O O O O B-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O,NONE
"ĠMr ĠKevin ĠFeder line Ġis Ġa Ġcritically Ġacclaimed Ġjazz Ġand Ġclassical Ġfl ut ist , Ġcomposer , Ġperformer , Ġand Ġuniversity Ġprofessor .",O B-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O,professor
"ĠLast Ġyear , ĠJanet ĠJackson Ġexposed Ġa Ġbreast Ġduring Ġa Ġdance Ġroutine , Ġcausing Ġoutrage Ġamong Ġmillions Ġof ĠTV Ġviewers Ġand Ġlanding Ġthe ĠCBS ĠTV Ġnetwork Ġa Ġfine .",O O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O O O,NONE
"ĠBlack ĠEy ed ĠPe as Ġsinger ĠCliff ĠRichard Ġwas Ġdressed Ġin Ġa Ġtight Ġorange Ġtop Ġand Ġpurple Ġhot pants , Ġbut Ġnothing Ġin Ġher Ġperformance Ġwas Ġlikely Ġto Ġupset ĠTV Ġwatch dogs .",O O O O O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
"ĠMus ician ĠJ oss , Ġ23 , Ġalso Ġof Ġnorth ĠLondon , Ġappeared Ġin Ġcourt Ġaccused Ġof Ġthe Ġsame Ġoffences .",O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O,NONE
ĠHis Ġname Ġis ĠFranz ĠFerdinand Ġand ĠManuel ĠMill an Ġsays Ġthat Ġhe Ġis Ġthe Ġhip - hop Ġleader Ġin ĠSpain .,O O O B-MUSICIAN I-MUSICIAN O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O,NONE
"ĠThere Ġare Ġdetails Ġof Ġforeign Ġnationals Ġmade ĠBritish Ġcitizens Ġby Ġact Ġof ĠParliament , Ġincluding Ġcomposer ĠFranz ĠFerdinand Ġin Ġ17 27 .",O O O O O O O O O O O O O O O O B-MUSICIAN I-MUSICIAN O O O O,NONE
"ĠBlack ĠEy ed ĠPe as Ġsinger ĠEric ĠCl apt on Ġwas Ġdressed Ġin Ġa Ġtight Ġorange Ġtop Ġand Ġpurple Ġhot pants , Ġbut Ġnothing Ġin Ġher Ġperformance Ġwas Ġlikely Ġto Ġupset ĠTV Ġwatch dogs .",O O O O O O B-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
ĠSno op ĠDog g Ġcommitted Ġsuicide Ġin Ġ1994 .,B-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O,NONE
"Ġ Ċ Ċ R & B Ġstar ĠChris ĠWol sten hol me Ġsaid Ġshe Ġsang Ġon Ġan Ġanti - gun Ġsingle Ġafter Ġbeing Ġ"" h aunted "" Ġby Ġthe Ġfatal Ġ2003 Ġshooting Ġof Ġtwo Ġteenage Ġgirls Ġin ĠBirmingham .",O O O O O O O B-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
ĠPolice Ġdiscover ĠJam elia ' Ġcar Ġin Ġa Ġcar Ġpark Ġnear Ġthe ĠSe vern ĠBridge Ġnear ĠBristol Ġ- Ġa Ġnotorious Ġsuicide Ġspot .,O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O,NONE
"ĠSpecial Ġguest , Ġsinger ĠG wen ĠHend rix , Ġjoined Ġher Ġon - stage Ġto Ġpromote Ġher Ġown Ġrange Ġof ĠHP Ġdigital Ġcameras Ġwhich ĠMs ĠHend rix Ġhas Ġhelped Ġdesign Ġand Ġwhich Ġare Ġheavily Ġinfluenced Ġby ĠJapanese Ġyouth Ġculture .",O O O O O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O,NONE
"ĠG erv ais Ġand ĠThe ĠOffice Ġco - writer ĠStephen ĠMerchant Ġreceived Ġa Ġspecial Ġachievement Ġaward Ġfor Ġwriting , Ġpresented Ġby ĠT ote ĠKing Ġand ĠTom ĠSt opp ard .",B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O B-MUSICIAN I-MUSICIAN I-MUSICIAN O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O,writer
Ġ Ċ Ċ S inger ĠEl ton ĠJohn Ġhas Ġsaid Ġthat Ġa Ġnew Ġfilm Ġabout Ġhis Ġlife Ġis Ġthe Ġstart Ġof Ġa Ġretirement Ġfrom Ġpublic Ġview .,O O O O O B-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O,NONE
"ĠG erv ais Ġand ĠThe ĠOffice Ġco - writer ĠStephen ĠMerchant Ġreceived Ġa Ġspecial Ġachievement Ġaward Ġfor Ġwriting , Ġpresented Ġby ĠNewton Ġand ĠTom ĠSt opp ard .",B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O B-MUSICIAN O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O,writer
"Ġ50 ĠCent Ġbecame Ġinvolved Ġafter Ġtwo Ġfriends , ĠDonna ĠSmall Ġand ĠAs ha ĠJama , Ġwere Ġshot Ġin Ġhis ĠBristol Ġhometown Ġin ĠOctober .",B-MUSICIAN I-MUSICIAN O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O,NONE
"ĠElephant ĠMan , Ġwhose ĠNew ĠForms Ġalbum Ġwon Ġthe Ġ1997 ĠMercury ĠMusic ĠPrize , Ġsaid Ġgun Ġuse Ġwas Ġ"" nothing Ġto Ġbe Ġglam or ised "".",B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O O O,NONE
"ĠIn Ġ2002 , ĠAgu iler a Ġwon Ġbest Ġpop Ġcollaboration Ġfor Ġthe Ġhit Ġtrack ĠLady ĠMar mal ade Ġwith ĠThe ĠLiber t ines , ĠMaya Ġand ĠPink , Ġand Ġlast Ġyear Ġshe Ġpicked Ġup Ġthe Ġaward Ġfor Ġbest Ġfemale Ġpop Ġvocal Ġperformance Ġfor ĠBeautiful .",O O O B-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O B-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN O B-MUSICIAN O B-MUSICIAN O O O O O O O O O O O O O O O O O O,NONE
ĠCliff ĠRichard Ġfans Ġhold Ġbirthday Ġbash,B-MUSICIAN I-MUSICIAN O O O O,NONE
"ĠBrit ney Ġattacks Ġ' false Ġtabl oids ' Ċ Ċ Pop Ġstar ĠDavid Ġ"" Fat head "" ĠNewman Ġhas Ġattacked Ġ"" false "" Ġand Ġ"" des perate "" ĠUS Ġtabloid Ġmagazines , Ġquestioning Ġtheir Ġhonesty Ġafter Ġthey Ġreported Ġshe Ġwas Ġpregnant .",B-MUSICIAN I-MUSICIAN O O O O O O O O O O B-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O O O,NONE
ĠJackson Ġto Ġhost Ġarts Ġfestival,B-MUSICIAN O O O O,NONE
ĠPolice Ġdiscover ĠRay ĠCharles ' Ġcar Ġin Ġa Ġcar Ġpark Ġnear Ġthe ĠSe vern ĠBridge Ġnear ĠBristol Ġ- Ġa Ġnotorious Ġsuicide Ġspot .,O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O,NONE
ĠFrench - Canadian Ġpop Ġstar ĠJohn ĠL yd on Ġwas Ġnamed Ġbest ĠFranc ophone Ġmale Ġartist .,O O O O O B-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O O O O,NONE
"ĠPeople Ġsuch Ġas ĠMat isse Ġand ĠThe ĠLiber t ines Ġbecame Ġlike Ġun cles Ġto Ġher , Ġthe Ġlatter Ġput Ġin Ġcharge Ġof Ġher Ġmusical Ġeducation .",O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O B-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O,NONE
"ĠBlack ĠEy ed ĠPe as Ġsinger ĠSt rav insky Ġwas Ġdressed Ġin Ġa Ġtight Ġorange Ġtop Ġand Ġpurple Ġhot pants , Ġbut Ġnothing Ġin Ġher Ġperformance Ġwas Ġlikely Ġto Ġupset ĠTV Ġwatch dogs .",O O O O O O B-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
"ĠHe Ġstarted Ġout Ġas Ġa Ġsinger Ġand Ġsong writer Ġbefore Ġgoing Ġinto Ġmusic Ġmanagement , Ġlooking Ġafter Ġcountry Ġstar ĠG wen ĠStef ani .",O O O O O O O O O O O O O O O O O O O B-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN O,NONE
"Ġ Ċ Ċ But Ġthe Ġartists Ġ- ĠBeen ie ĠMan , ĠS izz la , ĠElephant ĠMan , ĠBu ju ĠB anton , ĠBounty ĠKiller , ĠTO K , ĠBarry ĠGib b Ġand ĠV y b z ĠKart el Ġ- Ġwill Ġnot Ġhave Ġto Ġapologise Ġfor Ġpast Ġsongs Ġor Ġcomments .",O O O O O O O B-MUSICIAN I-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O O O O O O O O,NONE
"ĠThe ĠBoys ĠCho ir Ġof ĠHarlem Ġgot Ġa Ġche que Ġfor Ġ$ 150 , 000 Ġ(Â£ 77 , 800 ) Ġfrom Ġ50 ĠCent , Ġwhile ĠJamie ĠCull um Ġhanded Ġover Ġ$ 103 , 500 Ġ(Â£ 53 , 400 ).",O O O O O O O O O O O O O O O O O O O O O B-MUSICIAN I-MUSICIAN O O B-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O O O O O O O,NONE
"ĠPeople Ġsuch Ġas ĠMat isse Ġand ĠQueen ĠLat if ah Ġbecame Ġlike Ġun cles Ġto Ġher , Ġthe Ġlatter Ġput Ġin Ġcharge Ġof Ġher Ġmusical Ġeducation .",O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O B-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O,NONE
ĠAnd Ġon Ġ26 ĠNovember Ġsinger ĠLarry ĠMull en ĠJr Ġquit Ġas Ġa Ġcontestant Ġafter Ġhe Ġhad Ġa Ġblazing Ġrow Ġwith ĠJanet ĠStreet - P orter .,O O O O O B-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O O O O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O,NONE
"ĠAlicia ĠKeys , Ġthe Ġ17 - year - old Ġsoul Ġsinger Ġfrom ĠDevon , Ġwas Ġa Ġnew Ġentry Ġin Ġthe Ġyoung Ġmusic Ġmillionaires Ġlist .",B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O O,NONE
ĠRow Ġthreatens ĠJanet ĠJackson Ġmuseum Ġplan,O O B-MUSICIAN I-MUSICIAN O O,NONE
"ĠIn Ġ2002 , ĠAgu iler a Ġwon Ġbest Ġpop Ġcollaboration Ġfor Ġthe Ġhit Ġtrack ĠLady ĠMar mal ade Ġwith ĠLil ' ĠKim , ĠMaya Ġand ĠJanet ĠJackson , Ġand Ġlast Ġyear Ġshe Ġpicked Ġup Ġthe Ġaward Ġfor Ġbest Ġfemale Ġpop Ġvocal Ġperformance Ġfor ĠBeautiful .",O O O B-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O B-MUSICIAN I-MUSICIAN I-MUSICIAN O B-MUSICIAN O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O,NONE
"ĠCuban Ġpian ist ĠBever ley ĠKnight Ġand Ġfl amen co Ġsinger ĠDiego ĠEl ĠCig ala , Ġresponsible Ġfor Ġcritically Ġacclaimed Ġalbum ĠLag rim as ĠNeg r asm us ic , Ġwon Ġan Ġaward Ġin Ġthe Ġ"" bound ary Ġcrossing "" Ġcategory .",O O O B-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O B-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
"ĠJamie ĠCull um 's Ġdaughter ĠLisa ĠMarie Ġretains Ġpossession Ġof ĠGrac eland Ġand Ġmany Ġof Ġher Ġfather 's Ġ"" personal Ġeffects "".",B-MUSICIAN I-MUSICIAN I-MUSICIAN O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O O,NONE
"ĠI Ġlove ĠFat boy ĠSlim Ġto Ġbits Ġand Ġdon 't Ġcare Ġwhat Ġher Ġbranding Ġis Ġ- Ġit 's Ġamazing Ġmusic , Ġfull Ġstop .",O O B-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O,NONE
"ĠBrit ney Ġattacks Ġ' false Ġtabl oids ' Ċ Ċ Pop Ġstar ĠKnight Ġhas Ġattacked Ġ"" false "" Ġand Ġ"" des perate "" ĠUS Ġtabloid Ġmagazines , Ġquestioning Ġtheir Ġhonesty Ġafter Ġthey Ġreported Ġshe Ġwas Ġpregnant .",B-MUSICIAN I-MUSICIAN O O O O O O O O O O B-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O O O,NONE
ĠA Ġman Ġwas Ġshot Ġin Ġthe Ġthigh Ġoutside ĠNew ĠYork 's ĠHot Ġ97 Ġstudios Ġwhile ĠM ilt ĠJackson Ġwas Ġon Ġair .,O O O O O O O O O O O O O O O B-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O,NONE
ĠMel cher Ġplays ĠParis Ġcharity Ġconcert,B-MUSICIAN I-MUSICIAN O O O O,NONE
"ĠIndie ĠRock Ġgroup ĠMuse Ġconsists Ġof ĠPro digy , ĠChris ĠWol sten hol me Ġand ĠDominic ĠHoward Ġwho Ġmet Ġin Ġtheir Ġearly Ġteens Ġin ĠTe ign mouth , Ġsouth ĠDevon .",O O O O O O B-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O,NONE
"ĠSinger ĠHank ĠWilliams ĠJr Ġsaid Ġhe Ġfelt Ġ"" great "" Ġabout Ġcoming Ġtop Ġof Ġthe ĠSound Ġof Ġ2005 Ġlist .",O B-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O,NONE
ĠPolice Ġdiscover ĠFerguson ' Ġcar Ġin Ġa Ġcar Ġpark Ġnear Ġthe ĠSe vern ĠBridge Ġnear ĠBristol Ġ- Ġa Ġnotorious Ġsuicide Ġspot .,O O B-MUSICIAN O O O O O O O O O O O O O O O O O O O,NONE
"ĠMotor head , ĠJud as ĠPriest Ġand ĠPro digy Ġare Ġincluded Ġalong Ġwith Ġnewer Ġacts Ġlike ĠThe ĠDarkness Ġand ĠShak ur .",B-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN O O O O O O O B-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN O,NONE
"ĠBrun i ĠSab lan , Ġthe Ġ17 - year - old Ġsoul Ġsinger Ġfrom ĠDevon , Ġwas Ġa Ġnew Ġentry Ġin Ġthe Ġyoung Ġmusic Ġmillionaires Ġlist .",B-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O O,NONE
ĠRow Ġthreatens ĠBeen ie ĠMan Ġmuseum Ġplan,O O B-MUSICIAN I-MUSICIAN I-MUSICIAN O O,NONE
"ĠOther Ġcelebrities Ġto Ġwalk Ġout Ġof Ġa Ġreality Ġshow ĠTV Ġinclude ĠSex ĠPistol ĠCalvin ĠBroad us , Ġformer ĠEast End ers Ġactress ĠD annie lla ĠWestbrook Ġand Ġex - E 17 Ġsinger ĠBrian ĠHarvey Ġwho Ġall Ġleft ĠI 'm ĠA ĠCelebrity ... ĠGet ĠMe ĠOut ĠOf ĠHere .",O O O O O O O O O O O O O B-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O,NONE
"ĠI Ġlove ĠAlan ĠWass Ġto Ġbits Ġand Ġdon 't Ġcare Ġwhat Ġher Ġbranding Ġis Ġ- Ġit 's Ġamazing Ġmusic , Ġfull Ġstop .",O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O,NONE
ĠMichael ĠJackson Ġwas Ġshot Ġdead Ġin Ġ1996 .,B-MUSICIAN I-MUSICIAN O O O O O O,NONE
"ĠMr ĠBrit ney , Ġ46 , Ġdenies Ġp lying Ġa Ġboy Ġwith Ġalcohol Ġand Ġmol esting Ġhim .",O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O,NONE
"ĠLast Ġyear , ĠCi ara Ġexposed Ġa Ġbreast Ġduring Ġa Ġdance Ġroutine , Ġcausing Ġoutrage Ġamong Ġmillions Ġof ĠTV Ġviewers Ġand Ġlanding Ġthe ĠCBS ĠTV Ġnetwork Ġa Ġfine .",O O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O O O,NONE
"ĠMr ĠKnight , Ġ39 , Ġwas Ġjailed Ġin ĠOctober Ġ1996 Ġfollowing Ġhis Ġinvolvement Ġin Ġa Ġfight Ġwith Ġa Ġrival Ġgang Ġjust Ġhours Ġbefore Ġrapper ĠThe ĠDarkness Ġwas Ġkilled Ġin Ġa ĠLas ĠVegas Ġdrive - by Ġshooting .",O B-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O O O O O O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O,NONE
ĠRock er ĠBever ley ĠKnight Ġin Ġon - stage Ġfight,O O B-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O,NONE
Ġ Ċ Ċ S inger ĠBever ley ĠKnight Ġhas Ġsaid Ġthat Ġa Ġnew Ġfilm Ġabout Ġhis Ġlife Ġis Ġthe Ġstart Ġof Ġa Ġretirement Ġfrom Ġpublic Ġview .,O O O O O B-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O,NONE
"ĠI 've Ġnothing Ġagainst ĠEric ĠCl apt on , ĠI Ġactually Ġlike Ġhis Ġmusic , Ġbut Ġhow Ġcan Ġthis Ġpossibly Ġbe Ġthe Ġbest Ġsong Ġfrom Ġthe Ġlast Ġ25 year ?",O O O O B-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O,NONE
ĠJohn ĠL yd on Ġfans Ġhold Ġbirthday Ġbash,B-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O,NONE
ĠCont i Ġwon Ġbest ĠBritish Ġalbum Ġand Ġbreakthrough Ġact .,B-MUSICIAN I-MUSICIAN O O O O O O O O,NONE
"ĠSt rav insky Ġbecame Ġinvolved Ġafter Ġtwo Ġfriends , ĠDonna ĠSmall Ġand ĠAs ha ĠJama , Ġwere Ġshot Ġin Ġhis ĠBristol Ġhometown Ġin ĠOctober .",B-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O,NONE
"ĠIn ĠFebruary , ĠTup ac ĠShak ur Ġclashed Ġwith ĠUs ĠWeekly Ġfor Ġpublishing Ġpictures Ġof Ġher Ġhoney moon Ġin ĠFiji Ġwithout Ġpermission .",O O O B-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O,NONE
ĠLast Ġweek ĠGrammy Ġproducers Ġannounced Ġthe Ġshow Ġwill Ġbe Ġhosted Ġby Ġrap Ġstar Ġand ĠChicago Ġactress ĠElvis .,O O O O O O O O O O O O O O O O B-MUSICIAN O,NONE
"Ġ"" There Ġwill Ġnever Ġbe Ġanother Ġmusician Ġwho Ġdid Ġas Ġmuch Ġto Ġbreak Ġdown Ġthe Ġperceived Ġwalls Ġof Ġmusical Ġgenres Ġas Ġmuch Ġas ĠHank ĠWilliams ĠJr Ġdid ,"" Ġhe Ġsaid .",O O O O O O O O O O O O O O O O O O O O O O O B-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O,NONE
"ĠLast Ġyear , ĠFerguson Ġexposed Ġa Ġbreast Ġduring Ġa Ġdance Ġroutine , Ġcausing Ġoutrage Ġamong Ġmillions Ġof ĠTV Ġviewers Ġand Ġlanding Ġthe ĠCBS ĠTV Ġnetwork Ġa Ġfine .",O O O B-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O O O,NONE
"ĠHe Ġwrote ĠRing Ġof ĠFire Ġwith ĠUs her , Ġthe Ġfuture Ġwife Ġof ĠJohnny ĠCash Ġwho Ġwent Ġon Ġto Ġscore Ġhis Ġmost Ġpopular Ġhit Ġwith Ġthe Ġtrack .",O O O O O O B-MUSICIAN I-MUSICIAN O O O O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O,NONE
"Ġ Ċ Ċ DJ ĠNorman ĠCook Ġ- Ġaka ĠMiguel ĠCollins Ġ- Ġhas Ġsaid Ġthat Ġdance Ġmusic Ġis Ġnot Ġdead , Ġbut Ġhas Ġadmitted Ġit Ġis Ġcurrently Ġgoing Ġthrough Ġa Ġ"" fall ow Ġpatch "".",O O O O B-MUSICIAN I-MUSICIAN O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O O O,NONE
"ĠOther Ġcelebrities Ġto Ġwalk Ġout Ġof Ġa Ġreality Ġshow ĠTV Ġinclude ĠSex ĠPistol ĠJohn ĠL yd on , Ġformer ĠEast End ers Ġactress ĠD annie lla ĠWestbrook Ġand Ġex - E 17 Ġsinger ĠQueen Ġwho Ġall Ġleft ĠI 'm ĠA ĠCelebrity ... ĠGet ĠMe ĠOut ĠOf ĠHere .",O O O O O O O O O O O O O B-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O B-MUSICIAN O O O O O O O O O O O O O O,NONE
"ĠHe Ġwas Ġalso Ġa Ġtalented Ġjazz Ġcomposer , Ġarr anger Ġand Ġband Ġleader , Ġplaying Ġat Ġthe ĠNewport ĠJazz ĠFestival Ġand ĠCarnegie ĠHall Ġand Ġrecording Ġwith Ġnoted Ġjazz Ġmusicians Ġsuch Ġas ĠJay - Z Ġand ĠDavid Ġ"" Fat head "" ĠNewman .",O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-MUSICIAN I-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN O,NONE
"ĠMr ĠKnight , Ġ39 , Ġwas Ġjailed Ġin ĠOctober Ġ1996 Ġfollowing Ġhis Ġinvolvement Ġin Ġa Ġfight Ġwith Ġa Ġrival Ġgang Ġjust Ġhours Ġbefore Ġrapper ĠPete ĠDo herty Ġwas Ġkilled Ġin Ġa ĠLas ĠVegas Ġdrive - by Ġshooting .",O B-BUSINESS-EXECUTIVE-MANAGER O O O O O O O O O O O O O O O O O O O O O O B-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O O O O O O O,NONE
"ĠOn ĠMonday ĠBrian ĠMcF adden Ġfaced Ġblackmail Ġand Ġrobbery Ġcharges Ġin Ġcourt , Ġwhich Ġhe Ġdenies .",O O B-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O O O O O O O O,NONE
ĠFormer ĠBoy zone Ġsinger ĠNewton Ġmay Ġalso Ġtake Ġpart Ġif Ġa Ġstudio Ġcan Ġbe Ġfound Ġclose Ġto Ġwhere Ġhe Ġis Ġholiday ing Ġin ĠSwitzerland .,O O O O B-MUSICIAN O O O O O O O O O O O O O O O O O O O O,NONE
ĠSir ĠEl ton Ġhas Ġalso Ġteamed Ġup Ġwith ĠA ali yah Ġto Ġrecord Ġa Ġversion Ġof ĠEric ĠCl apt on 's Ġ1991 Ġhit ĠTears ĠIn ĠHeaven Ġto Ġraise Ġmoney Ġfor Ġthe Ġrelief Ġfund .,O B-MUSICIAN I-MUSICIAN O O O O O B-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O B-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O,NONE
"ĠThe Ġassault Ġcharge Ġstemmed Ġfrom ĠApril Ġ2004 , Ġwhen ĠMs ĠLove Ġfound Ġmusician ĠMiles ĠDavis Ġin Ġher Ġboyfriend 's Ġhome .",O O O O O O O O O O B-MUSICIAN O O B-MUSICIAN I-MUSICIAN O O O O O O,NONE
"ĠShak ur , ĠTravis Ġand ĠSnow ĠPatrol Ġare Ġjust Ġrecent Ġexamples Ġof Ġthe Ġsuccess ĠScottish Ġmusic Ġcan Ġhave Ġin Ġthe Ġworld , Ġso Ġwe Ġshould Ġdo Ġwhat Ġwe ĠScots Ġare Ġgood Ġat Ġand Ġsupport Ġour Ġown Ġgoods !",B-MUSICIAN I-MUSICIAN O B-MUSICIAN O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
