tokens,ner_tags,keyword
"mr snoop dogg is a critically acclaimed jazz and classical flu ##tist , composer , performer , and university professor .",O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O,professor
his name is ron ##i size and manuel mill ##an says that he is the hip - hop leader in spain .,O O O B-MUSICIAN I-MUSICIAN I-MUSICIAN O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O,NONE
' my memories of britney . . . ',O O O O B-MUSICIAN O O O O,NONE
a man was shot in the thigh outside new york ' s hot 97 studios while marley was on air .,O O O O O O O O O O O O O O O O B-MUSICIAN O O O O,NONE
"mr aa ##li ##yah is a critically acclaimed jazz and classical flu ##tist , composer , performer , and university professor .",O B-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O,professor
cap ##leton wins music prize,B-MUSICIAN I-MUSICIAN O O O,NONE
media seek jay - z ' ju ##ror ' notes,O O B-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O,NONE
"on monday elephant man faced blackmail and robbery charges in court , which he denies .",O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O,NONE
"there are details of foreign nationals made british citizens by act of parliament , including composer britney spears in 1727 .",O O O O O O O O O O O O O O O O B-MUSICIAN I-MUSICIAN O O O,NONE
row threatens snow patrol museum plan,O O B-MUSICIAN I-MUSICIAN O O,NONE
bounty killer and drum ' n ' bass star ron ##i size have released no more in a bid to reduce gun use among young people .,B-MUSICIAN I-MUSICIAN O O O O O O O B-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O,NONE
row threatens the li ##bert ##ines museum plan,O O B-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN O O,NONE
"but the artists - been ##ie man , si ##zz ##la , elephant man , mel ##cher , bounty killer , to ##k , cap ##leton and v ##y ##b ##z ka ##rte ##l - will not have to ap ##olo ##gis ##e for past songs or comments .",O O O O B-MUSICIAN I-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O,NONE
"meanwhile ka ##sa ##bian ' s mother has said she is "" 100 % certain "" her son did not commit the child abuse charges he faces .",O B-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O O O,NONE
"meanwhile olivia newton - john ' s mother has said she is "" 100 % certain "" her son did not commit the child abuse charges he faces .",O B-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O O O,NONE
he was driving size ' s car at the time and was shot in the head .,O O O B-MUSICIAN O O O O O O O O O O O O O,NONE
"mr johnson allegedly approached maya , who was seated at a table in front of the stage , and appeared to ask for an auto ##graph before punching him .",O B-PUBLIC-FIGURE O O B-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
"the birmingham - born singer , full name fe ##rg ##ie , was signed to a record label at the age of 15 and released her first single so high at 18 .",O O O O O O O O B-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O,NONE
to ##k was shot dead in 1996 .,B-MUSICIAN I-MUSICIAN O O O O O O,NONE
"to ##te king is simply singing a certain type of music that can be considered urban in style , just as someone from an inner city , and indeed not from the usa could sing country music .",B-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
johnny cash joins fairy ##tale celebration,B-MUSICIAN I-MUSICIAN O O O O,NONE
"but the artists - been ##ie man , janet jackson , elephant man , bu ##ju ban ##ton , bounty killer , to ##k , cap ##leton and v ##y ##b ##z ka ##rte ##l - will not have to ap ##olo ##gis ##e for past songs or comments .",O O O O B-MUSICIAN I-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O,NONE
"r & b star calvin broad ##us said she sang on an anti - gun single after being "" haunted "" by the fatal 2003 shooting of two teenage girls in birmingham .",O O O O B-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
"jam ##elia davis was singer with early 1970s rocker ##s free , who had a global hit with all right now , before forming bad company , a successful "" super ##group "" with members of king crimson and mo ##tt the hoop ##le .",B-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
knight and drum ' n ' bass star george fr ##ider ##ic handel have released no more in a bid to reduce gun use among young people .,B-MUSICIAN O O O O O O O B-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O,NONE
"mr bob gel ##do ##f is a critically acclaimed jazz and classical flu ##tist , composer , performer , and university professor .",O B-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O,professor
the darkness to open us super bowl,B-MUSICIAN I-MUSICIAN O O O O O,NONE
"in february , brian mc ##fa ##dden clashed with us weekly for publishing pictures of her honeymoon in fiji without permission .",O O O B-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O,NONE
"presley , whose new forms album won the 1997 mercury music prize , said gun use was "" nothing to be g ##lam ##oris ##ed "" .",B-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
"mel ##cher announced he has launched the g - unity foundation "" to help people overcome obstacles and make a chance for the better in their lives "" .",B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
"black eyed peas singer matthew bellamy was dressed in a tight orange top and purple hot ##pants , but nothing in her performance was likely to upset tv watch ##dog ##s .",O O O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
"franz ferdinand , travis and brian mc ##fa ##dden are just recent examples of the success scottish music can have in the world , so we should do what we scots are good at and support our own goods !",B-MUSICIAN I-MUSICIAN O B-MUSICIAN O B-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
"one of the first songs he wrote for other artists was wo ##lver ##ton mountain , which sold 10 million copies when recorded by olivia newton - john .",O O O O O O O O O O O O O O O O O O O O O O O O B-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN O,NONE
"tennis player anna ko ##urn ##iko ##va , pops ##tar ##s beverley knight and av ##ril la ##vi ##gne as well as arnold schwarz ##ene ##gger have all been used in the past to try to con people into opening infected files .",O O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O O B-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O,NONE
"motor ##head , judas priest and prodigy are included along with newer acts like janet jackson and lost ##pro ##ph ##ets .",B-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN O B-MUSICIAN O O O O O O O B-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN O,NONE
police discover jo ##ss ' car in a car park near the severn bridge near bristol - a notorious suicide spot .,O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O,NONE
"singer alex ka ##pr ##ano ##s was studying english at university but had friends at art school , and the line - up was completed when guitarist the streets moved from munich , germany , to the city .",O B-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O,NONE
"cher , in characteristic ##ally blunt style , promised that the commission would not just be a talking shop but would deliver radical new thinking to change direction for africa .",B-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
"muse , whose members met in south devon , beat franz ferdinand , fat ##boy slim , ka ##sa ##bian and the li ##bert ##ines for best british live act .",B-MUSICIAN O O O O O O O O O B-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O O,NONE
his name is roc ##h vo ##isi ##ne and manuel mill ##an says that he is the hip - hop leader in spain .,O O O B-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O,NONE
the vh1 first music award went to dr dr ##e honour ##ing her achievements within the music industry .,O O O O O O O B-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O O O O O,NONE
rocker larry mu ##llen jr in on - stage fight,O B-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O,NONE
"the assault charge stemmed from april 2004 , when ms love found musician cliff richard in her boyfriend ' s home .",O O O O O O O O O O B-MUSICIAN O O B-MUSICIAN I-MUSICIAN O O O O O O O,NONE
newton to host arts festival,B-MUSICIAN O O O O,NONE
"ge ##rva ##is and the office co - writer stephen merchant received a special achievement award for writing , presented by jo ##ss and tom stop ##par ##d .",B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O B-AUTHOR-WRITER I-AUTHOR-WRITER O O O O O O O O O O B-MUSICIAN I-MUSICIAN O B-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER I-AUTHOR-WRITER O,writer
"muse , whose members met in south devon , beat franz ferdinand , claude king , ka ##sa ##bian and the li ##bert ##ines for best british live act .",B-MUSICIAN O O O O O O O O O B-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O O,NONE
"other music stars being approached include robin and barry gi ##bb of the bee gee ##s , jazz sensation jamie cu ##llum , chris re ##a and the game .",O O O O O O O O B-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O O O O B-MUSICIAN I-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN O,NONE
his name is jay - z and manuel mill ##an says that he is the hip - hop leader in spain .,O O O B-MUSICIAN I-MUSICIAN I-MUSICIAN O B-PUBLIC-FIGURE I-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O,NONE
a man was shot in the thigh outside new york ' s hot 97 studios while elton john was on air .,O O O O O O O O O O O O O O O O B-MUSICIAN I-MUSICIAN O O O O,NONE
"si ##zz ##la , whose real name is to ##te king , has released 25 albums since 1995 and is credited with taking dance ##hall music back to its reggae origins .",B-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O B-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O O,NONE
""" we are confident that in this case , [ the alleged victim ' s ] claims against presley will be rejected . """,O O O O O O O O O O O O O O O O O O B-MUSICIAN O O O O O,NONE
"singer judas priest said he felt "" great "" about coming top of the sound of 2005 list .",O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O,NONE
"there are details of foreign nationals made british citizens by act of parliament , including composer beyonce knowles in 1727 .",O O O O O O O O O O O O O O O O B-MUSICIAN I-MUSICIAN O O O,NONE
sir elton has also teamed up with phil collins to record a version of stefan ##i ' s 1991 hit tears in heaven to raise money for the relief fund .,O B-MUSICIAN O O O O O B-MUSICIAN I-MUSICIAN O O O O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O,NONE
"lost ##pro ##ph ##ets , the 17 - year - old soul singer from devon , was a new entry in the young music millionaire ##s list .",B-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O O O,NONE
"motor ##head , judas priest and prodigy are included along with newer acts like the darkness and miguel collins .",B-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN O B-MUSICIAN O O O O O O O B-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN O,NONE
alicia keys to host arts festival,B-MUSICIAN I-MUSICIAN O O O O,NONE
"other music stars being approached include robin and snow patrol of the bee gee ##s , jazz sensation jamie cu ##llum , chris re ##a and olivia newton - john .",O O O O O O O O B-MUSICIAN I-MUSICIAN O O O O O O O O B-MUSICIAN I-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN O,NONE
"sheila ferguson was singer with early 1970s rocker ##s free , who had a global hit with all right now , before forming bad company , a successful "" super ##group "" with members of king crimson and mo ##tt the hoop ##le .",B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
"i love michael jackson to bits and don ' t care what her branding is - it ' s amazing music , full stop .",O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O O,NONE
"last year ' s gwen stefan ##i ' wardrobe mal ##fu ##nction ' encouraged the fcc to impose tough ##er rules , but the us congress ad ##jou ##rned last year without agreeing on a new level of fines .",O O O O B-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
newcomer elton ' s four nominations include best female r & b - soul album and best r & b - soul or rap by a new artist .,O B-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
"the assault charge stemmed from april 2004 , when ms love found musician fe ##rg ##ie in her boyfriend ' s home .",O O O O O O O O O O B-MUSICIAN O O B-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O O O,NONE
"tennis player anna ko ##urn ##iko ##va , pops ##tar ##s britney spears and franz ferdinand as well as arnold schwarz ##ene ##gger have all been used in the past to try to con people into opening infected files .",O O B-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE I-ATHLETE O O O O B-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN O O O B-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR I-ACTOR-DIRECTOR O O O O O O O O O O O O O O O O O,NONE
aa ##li ##yah plays paris charity concert,B-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O,NONE
"mr dominic howard , 46 , denies pl ##ying a boy with alcohol and mole ##sti ##ng him .",O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O,NONE
rapper robin gi ##bb ends protege feud,O B-MUSICIAN I-MUSICIAN I-MUSICIAN O O O,NONE
"casey announced he has launched the g - unity foundation "" to help people overcome obstacles and make a chance for the better in their lives "" .",B-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O O O O O O,NONE
"the assault charge stemmed from april 2004 , when ms june carter cash found musician kristin king in her boyfriend ' s home .",O O O O O O O O O O B-MUSICIAN I-MUSICIAN I-MUSICIAN O O B-MUSICIAN I-MUSICIAN O O O O O O O,NONE
lil ' kim was shot dead in 1996 .,B-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O O,NONE
"i ' ve nothing against cliff richard , i actually like his music , but how can this possibly be the best song from the last 25 ##year ?",O O O O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O,NONE
singers including sir cliff richard and beyonce knowles are recording a charity single to help raise funds for victims of the asian tsunami .,O O O B-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O,NONE
matthew bellamy plays paris charity concert,B-MUSICIAN I-MUSICIAN O O O O,NONE
"musician br ##uni sa ##bla ##n , 23 , also of north london , appeared in court accused of the same offences .",O B-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O,NONE
"lil ' kim ' s daughter lisa marie retains possession of grace ##land and many of her father ' s "" personal effects "" .",B-MUSICIAN I-MUSICIAN I-MUSICIAN O O O B-PUBLIC-FIGURE I-PUBLIC-FIGURE O O O O O O O O O O O O O O O O O,NONE
works of art by musicians including jam ##elia davis and br ##uni sa ##bla ##n will also be featured .,O O O O O O B-MUSICIAN I-MUSICIAN I-MUSICIAN O B-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O,NONE
"on monday br ##uni sa ##bla ##n faced blackmail and robbery charges in court , which he denies .",O O B-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN I-MUSICIAN O O O O O O O O O O O O,NONE
"last year , pete doherty exposed a breast during a dance routine , causing outrage among millions of tv viewers and landing the cbs tv network a fine .",O O O B-MUSICIAN I-MUSICIAN O O O O O O O O O O O O O O O O O O O O O O O O,NONE
"but they missed out on best british live act , which went to been ##ie man .",O O O O O O O O O O O O O B-MUSICIAN I-MUSICIAN I-MUSICIAN O,NONE
